Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction_alpha[1]	extinction_alpha[2]	extinction_alpha[3]	extinction_beta[1]	extinction_beta[2]	hidden_rate1	hidden_rate2	q_12	q_13	q_21	q_23	q_31	q_32	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	rate_category_prior[5]	rate_category_prior[6]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation[5]	speciation[6]	speciation_alpha[1]	speciation_alpha[2]	speciation_alpha[3]	speciation_beta[1]	speciation_beta[2]
2560	-8370.73	-8373.814	3.083738	0.0757077	0.038852	0.0460928	0.00668077	0.00342846	0.00406742	-2.58088	-3.248	-3.0771	-2.42765	0.361745	2.647265	0.00512274	0.007531713	0.2589918	8.077692e-07	1.470969e-05	0.002080389	0.1400174	0.0266119	0.069979	0.17182	0.0975658	0.0878796	0.546144	0.174167	0.0131643	0.0809243	0.305735	0.0231087	0.142056	-1.74774	-4.33025	-2.51424	0.562703	0.4969
2561	-8370.145	-8372.718	2.572287	0.0738688	0.0348292	0.0460928	0.00658427	0.00310449	0.00410847	-2.60546	-3.3573	-3.0771	-2.41761	0.310533	3.12999	0.004655207	0.007531713	0.2526767	5.420702e-07	2.921927e-05	0.001655718	0.1412121	0.0264331	0.0762272	0.170666	0.0969103	0.0872892	0.542474	0.174167	0.0124649	0.0809243	0.305735	0.0218811	0.142056	-1.74774	-4.38484	-2.51424	0.562703	0.367573
2562	-8371.422	-8373.214	1.79182	0.0738688	0.0322807	0.0540125	0.00658427	0.00287733	0.00481438	-2.60546	-3.43329	-2.91854	-2.41761	0.29742	3.812019	0.00394641	0.006742059	0.2526767	3.97624e-07	2.894304e-05	0.003691396	0.1292697	0.0234995	0.0160269	0.151725	0.0861551	0.240323	0.48227	0.174167	0.0124649	0.0809243	0.305735	0.0218811	0.142056	-1.74774	-4.38484	-2.51424	0.562703	0.367573
2563	-8373.059	-8375.221	2.162144	0.0735611	0.0322807	0.0540125	0.00648601	0.00284624	0.00476237	-2.60964	-3.43329	-2.91854	-2.42847	0.349169	3.291748	0.003740593	0.004467393	0.2432618	5.858126e-07	4.066905e-05	0.003956842	0.1259939	0.0234995	0.0160269	0.151725	0.0861551	0.240323	0.48227	0.174167	0.013401	0.0791308	0.306486	0.0235821	0.139249	-1.74774	-4.31243	-2.53665	0.565158	0.433264
2564	-8372.146	-8374.312	2.165122	0.076966	0.0322807	0.0538647	0.00695911	0.00291875	0.00487034	-2.56439	-3.43329	-2.92128	-2.40331	0.349169	3.223744	0.004401203	0.007292157	0.2432618	4.418169e-07	3.619572e-05	0.003669837	0.1259939	0.0368083	0.0113269	0.107231	0.333945	0.169847	0.340842	0.174167	0.0125854	0.0768109	0.306486	0.0221469	0.135166	-1.74774	-4.37522	-2.56641	0.565158	0.452806
2565	-8371.332	-8374.87	3.538544	0.076966	0.032853	0.0538647	0.00825301	0.00352281	0.00577588	-2.56439	-3.41571	-2.92128	-2.23279	0.349169	2.951368	0.004684496	0.004394456	0.2407383	2.372002e-07	3.619572e-05	0.002347049	0.1259939	0.0348473	0.00439212	0.161126	0.316154	0.160798	0.322683	0.174167	0.0117358	0.0778806	0.306486	0.0206519	0.137048	-1.74774	-4.44511	-2.55258	0.565158	0.452806
2566	-8372.821	-8375.844	3.023397	0.076966	0.032853	0.0593373	0.00825301	0.00352281	0.0063627	-2.56439	-3.41571	-2.82452	-2.23279	0.18559	3.406765	0.003669234	0.005021718	0.2407383	1.407002e-07	4.241036e-05	0.003864004	0.1259939	0.0340473	0.0042913	0.180383	0.308896	0.157107	0.315276	0.174862	0.0116071	0.0783684	0.30771	0.0204253	0.137907	-1.74376	-4.45614	-2.54633	0.565158	0.452806
2567	-8377.026	-8378.564	1.537662	0.0725028	0.032853	0.055232	0.00792061	0.00358905	0.00603385	-2.62413	-3.41571	-2.89621	-2.21416	0.18559	3.893789	0.004144558	0.009799786	0.2407383	2.205569e-07	5.651667e-05	0.003831223	0.1259939	0.0229729	0.000682536	0.12171	0.51672	0.130977	0.206937	0.182587	0.00992724	0.0783684	0.321303	0.0174692	0.137907	-1.70053	-4.61247	-2.54633	0.565158	0.452806
2568	-8376.13	-8377.326	1.196207	0.0678632	0.032853	0.0576864	0.00741375	0.00358905	0.00630198	-2.69026	-3.41571	-2.85273	-2.21416	0.0549361	3.77891	0.003935573	0.007275187	0.2395586	3.016108e-07	8.645012e-05	0.005155084	0.1259939	0.041669	0.00312531	0.220762	0.172231	0.186864	0.375349	0.171149	0.00992724	0.0783684	0.301175	0.0174692	0.137907	-1.76522	-4.61247	-2.54633	0.565158	0.580576
2569	-8377.422	-8377.835	0.4132575	0.0678632	0.032853	0.0616185	0.00805654	0.00390023	0.00731519	-2.69026	-3.41571	-2.78679	-2.13101	0.110554	4.460754	0.003544578	0.01346274	0.2395586	3.016108e-07	8.152651e-05	0.005155084	0.1259939	0.0455661	0.208018	0.241409	0.188339	0.20434	0.112329	0.171149	0.00992724	0.0723794	0.301175	0.0174692	0.127368	-1.76522	-4.61247	-2.62583	0.565158	0.580576
2570	-8375.986	-8377.877	1.891323	0.0749848	0.0337996	0.0616185	0.008902	0.0040126	0.00731519	-2.59047	-3.38731	-2.78679	-2.13101	0.179665	3.813966	0.003249926	0.01114711	0.2395586	1.373908e-07	4.222869e-05	0.005706416	0.1326686	0.0377202	0.1722	0.199841	0.328096	0.169155	0.0929872	0.171149	0.0105911	0.0723794	0.301175	0.0186375	0.127368	-1.76522	-4.54774	-2.62583	0.565158	0.647286
2571	-8373.914	-8377.53	3.615314	0.0749848	0.0337996	0.0616185	0.0106143	0.00478443	0.00872228	-2.59047	-3.38731	-2.78679	-1.95508	0.179665	3.101383	0.003335454	0.01114711	0.2395586	9.378141e-08	2.764216e-05	0.004742865	0.1326686	0.0404313	0.184577	0.214205	0.351677	0.109439	0.0996705	0.167836	0.0113841	0.0793861	0.295346	0.0200329	0.139698	-1.78477	-4.47554	-2.53343	0.565158	0.647286
2572	-8375.247	-8379.497	4.250152	0.0781254	0.03677	0.0653161	0.0116934	0.00550357	0.00977621	-2.54944	-3.30307	-2.72852	-1.89929	0.183359	2.963441	0.002882178	0.01708032	0.2395586	7.802436e-08	2.229421e-05	0.004742865	0.1326686	0.0394345	0.180026	0.233579	0.343006	0.106741	0.097213	0.167836	0.0132241	0.0764954	0.295346	0.0232708	0.134611	-1.78477	-4.32571	-2.57053	0.565158	0.578748
2573	-8375.383	-8379.596	4.212195	0.0720789	0.036131	0.0653161	0.0105415	0.00528414	0.00955244	-2.62999	-3.3206	-2.72852	-1.92244	0.183359	3.211416	0.002985738	0.008948356	0.2395586	6.41158e-08	2.648214e-05	0.006508132	0.1350163	0.0370063	0.168941	0.219197	0.321886	0.161743	0.0912272	0.167836	0.014112	0.0767412	0.289449	0.0243374	0.132347	-1.78477	-4.26073	-2.56732	0.544991	0.578748
2574	-8374.949	-8379.917	4.96779	0.0730052	0.0337236	0.0653161	0.010677	0.00493205	0.00955244	-2.61722	-3.38956	-2.72852	-1.92244	0.22472	2.630936	0.003025809	0.007398561	0.2395586	8.357734e-08	1.147205e-05	0.007235382	0.1350163	0.0370063	0.168941	0.219197	0.321886	0.161743	0.0912272	0.167836	0.0133823	0.0767412	0.289449	0.023079	0.132347	-1.78477	-4.31382	-2.56732	0.544991	0.587189
2575	-8377.274	-8381.327	4.05285	0.0699522	0.0350648	0.0621826	0.0113309	0.00567981	0.0100724	-2.65994	-3.35056	-2.77768	-1.82028	0.150514	3.114623	0.003465767	0.007816865	0.2395586	1.634044e-07	1.625424e-05	0.007235382	0.1350163	0.0411859	0.188022	0.243954	0.245297	0.180011	0.101531	0.167836	0.0133823	0.0742726	0.289449	0.023079	0.12809	-1.78477	-4.31382	-2.60001	0.544991	0.674408
2576	-8374.047	-8377.71	3.663438	0.0699522	0.0350648	0.0621826	0.0110684	0.00554826	0.00983908	-2.65994	-3.35056	-2.77768	-1.84371	0.150514	3.652023	0.003759433	0.00526301	0.2395586	1.955908e-07	2.236339e-05	0.004396593	0.1350163	0.0357617	0.163259	0.0371143	0.519403	0.156303	0.088159	0.167836	0.0128848	0.0793244	0.289449	0.022221	0.136802	-1.78477	-4.35171	-2.53421	0.544991	0.645638
2577	-8373.21	-8376.541	3.331297	0.0741753	0.0319104	0.0591537	0.0114513	0.00492639	0.00913228	-2.60132	-3.44482	-2.82762	-1.86832	0.150514	3.658964	0.003992339	0.00526301	0.2384257	2.132198e-07	3.101396e-05	0.00374775	0.1350163	0.0413365	0.374759	0.0429	0.258433	0.180669	0.101902	0.172613	0.0128848	0.0793244	0.297687	0.022221	0.136802	-1.7567	-4.35171	-2.53421	0.544991	0.706844
2578	-8372.032	-8376.452	4.419942	0.0729212	0.0330256	0.0615585	0.0112577	0.00509857	0.00950353	-2.61838	-3.41047	-2.78777	-1.86832	0.162047	2.910153	0.00395375	0.004251127	0.2384257	2.623217e-07	2.439559e-05	0.002692669	0.1336044	0.0314459	0.169726	0.0740018	0.329516	0.26538	0.12993	0.172613	0.0128848	0.0793244	0.297687	0.022221	0.136802	-1.7567	-4.35171	-2.53421	0.544991	0.706844
2579	-8372.591	-8376.722	4.131813	0.0801043	0.0330256	0.0615585	0.0123667	0.00509857	0.00950353	-2.52443	-3.41047	-2.78777	-1.86832	0.162047	2.964179	0.003829171	0.00548419	0.2384257	3.776504e-07	2.257703e-05	0.002692669	0.1336044	0.0223727	0.120754	0.27349	0.234439	0.292022	0.0569228	0.172613	0.0128848	0.0793244	0.297687	0.022221	0.136802	-1.7567	-4.35171	-2.53421	0.544991	0.696538
2580	-8372.167	-8376.54	4.373251	0.0750198	0.0330256	0.0615585	0.0118868	0.00523287	0.00975385	-2.59	-3.41047	-2.78777	-1.84233	0.187878	2.976891	0.003236008	0.004008177	0.2384257	4.482606e-07	3.501305e-05	0.001170799	0.1336044	0.0212507	0.114698	0.259775	0.222682	0.211212	0.170382	0.172613	0.0128848	0.0863673	0.297687	0.022221	0.148948	-1.7567	-4.35171	-2.44915	0.544991	0.759242
2581	-8373.441	-8378.184	4.742853	0.0750198	0.0306291	0.0615585	0.0118396	0.00483387	0.00971511	-2.59	-3.4858	-2.78777	-1.84631	0.139617	2.518356	0.003678575	0.002753461	0.2384257	5.095386e-07	3.113506e-05	0.001833662	0.1336044	0.0232073	0.125259	0.283692	0.243185	0.230659	0.0939981	0.172613	0.0128848	0.0804621	0.286448	0.0213821	0.133525	-1.7567	-4.35171	-2.51997	0.506505	0.759242
2582	-8372.308	-8377.165	4.85631	0.0686388	0.0306291	0.0641498	0.0114117	0.00509232	0.0106654	-2.6789	-3.4858	-2.74653	-1.79422	0.139617	3.225813	0.00422321	0.002753461	0.2384257	4.297392e-07	1.755786e-05	0.001152813	0.1336044	0.0183703	0.0991516	0.224564	0.192499	0.182584	0.282832	0.180482	0.0144972	0.0804621	0.301686	0.0242328	0.134497	-1.71212	-4.2338	-2.51997	0.513755	0.785094
2583	-8372.763	-8377.542	4.778485	0.0746913	0.0281107	0.0641498	0.0131378	0.00494452	0.0112836	-2.59439	-3.5716	-2.74653	-1.73787	0.139617	2.984777	0.003837559	0.004422447	0.2384257	6.3586e-07	2.646825e-05	0.000723728	0.1336044	0.0248844	0.134311	0.304194	0.260758	0.0697008	0.206152	0.180482	0.0149292	0.0804621	0.301686	0.024955	0.134497	-1.71212	-4.20444	-2.51997	0.513755	0.785094
2584	-8375.626	-8379.642	4.015831	0.0746913	0.0280918	0.0645075	0.0131378	0.00494119	0.0113465	-2.59439	-3.57228	-2.74097	-1.73787	0.139617	3.179703	0.00392957	0.006741282	0.2384257	9.687316e-07	3.41976e-05	0.0005742381	0.1550697	0.0268261	0.144791	0.32793	0.281105	0.0751395	0.144208	0.180482	0.0149292	0.0804621	0.301686	0.024955	0.134497	-1.71212	-4.20444	-2.51997	0.513755	0.822527
2585	-8372.881	-8377.281	4.399923	0.0817119	0.0280918	0.0664341	0.015237	0.00523833	0.0123881	-2.50456	-3.57228	-2.71154	-1.67947	0.139617	3.310488	0.002933184	0.004982541	0.2384257	9.687316e-07	3.541124e-05	0.0005894153	0.144102	0.0193506	0.110215	0.249622	0.453843	0.0571966	0.109772	0.180482	0.0156272	0.0816741	0.301686	0.0261216	0.136523	-1.71212	-4.15875	-2.50502	0.513755	0.6857
2586	-8372.778	-8377.151	4.373746	0.0830461	0.0280918	0.0663223	0.0154858	0.00523833	0.0123673	-2.48836	-3.57228	-2.71323	-1.67947	0.139617	3.265243	0.002698804	0.004763074	0.2384257	7.655092e-07	3.732961e-05	0.0006259345	0.144102	0.0193506	0.110215	0.249622	0.453843	0.0571966	0.109772	0.180482	0.0156272	0.0816741	0.301686	0.0261216	0.136523	-1.71212	-4.15875	-2.50502	0.513755	0.844545
2587	-8372.862	-8376.59	3.728111	0.0803101	0.0270452	0.0547032	0.0136269	0.00458898	0.00928195	-2.52186	-3.61025	-2.90583	-1.77385	0.183922	3.205999	0.002621592	0.006268016	0.2384257	1.171127e-06	6.06465e-05	0.000408513	0.144102	0.0974587	0.101437	0.22974	0.417695	0.0526409	0.101029	0.189728	0.0156272	0.0816741	0.317142	0.0261216	0.136523	-1.66216	-4.15875	-2.50502	0.513755	0.844545
2588	-8372.307	-8377.337	5.02935	0.0803101	0.0273389	0.0567224	0.0141791	0.0048268	0.0100146	-2.52186	-3.59944	-2.86959	-1.73413	0.115019	2.286305	0.002480579	0.005582511	0.2384257	1.848496e-06	7.291001e-05	0.0002036775	0.1231909	0.0974587	0.101437	0.22974	0.417695	0.0526409	0.101029	0.189728	0.0156272	0.0865784	0.306254	0.0252249	0.139752	-1.66216	-4.15875	-2.4467	0.478821	0.807052
2589	-8371.579	-8376.051	4.472747	0.0817701	0.0294038	0.0566285	0.0136229	0.00489868	0.00943433	-2.50384	-3.52663	-2.87124	-1.79216	0.189786	2.45446	0.00208096	0.004456365	0.2384257	4.413953e-06	5.15871e-05	0.0002546227	0.1231909	0.0974587	0.101437	0.22974	0.417695	0.0526409	0.101029	0.189728	0.014673	0.0865784	0.306254	0.0236847	0.139752	-1.66216	-4.22175	-2.4467	0.478821	0.807052
2590	-8368.371	-8373.421	5.049951	0.0793123	0.031343	0.0519003	0.0132135	0.00522176	0.00864662	-2.53436	-3.46276	-2.95843	-1.79216	0.12333	2.196839	0.002063227	0.004910298	0.2384257	3.326731e-06	4.619084e-05	0.0001477891	0.1483472	0.107405	0.0414421	0.253185	0.460322	0.0263066	0.111339	0.19131	0.014673	0.0936453	0.315787	0.02422	0.154576	-1.65386	-4.22175	-2.36824	0.501171	0.794281
2591	-8366.707	-8372.296	5.589018	0.079991	0.0348477	0.0519003	0.0118889	0.00517936	0.00771387	-2.52584	-3.35677	-2.95843	-1.90631	0.12333	1.993972	0.001739784	0.007361196	0.2384257	4.865716e-06	1.181702e-05	0.0001477891	0.1483472	0.108961	0.128353	0.156054	0.466992	0.0266878	0.112953	0.19131	0.0161044	0.0936453	0.307299	0.0258683	0.150421	-1.65386	-4.12866	-2.36824	0.473925	0.794281
2592	-8367.526	-8372.72	5.193906	0.0739994	0.0346209	0.0519003	0.0109984	0.00514566	0.00771387	-2.6037	-3.3633	-2.95843	-1.90631	0.12074	1.964137	0.001551077	0.007953427	0.2384257	5.367361e-06	2.157193e-05	0.0001477891	0.1483472	0.172086	0.202713	0.246462	0.1582	0.0421491	0.17839	0.19131	0.0161044	0.0936453	0.307299	0.0258683	0.150421	-1.65386	-4.12866	-2.36824	0.473925	0.802393
2593	-8367.206	-8373.161	5.954778	0.0739994	0.0346209	0.0531826	0.00971728	0.00454627	0.00698371	-2.6037	-3.3633	-2.93402	-2.03015	0.170652	1.390367	0.001698377	0.006422342	0.2384257	5.64611e-06	2.145774e-05	9.013641e-05	0.163925	0.0785361	0.142614	0.173393	0.450301	0.029653	0.125503	0.19131	0.0161044	0.0936453	0.307299	0.0258683	0.150421	-1.65386	-4.12866	-2.36824	0.473925	0.645453
2594	-8368.243	-8373.133	4.889188	0.0739994	0.0351701	0.061931	0.00921273	0.00437858	0.00771025	-2.6037	-3.34756	-2.78173	-2.08347	0.170652	1.612079	0.002129749	0.01101219	0.2384257	1.251518e-05	2.634172e-05	0.0001468306	0.163925	0.0920367	0.0221881	0.197197	0.512122	0.033724	0.142732	0.185815	0.0161044	0.102773	0.298472	0.0258683	0.165083	-1.683	-4.12866	-2.27523	0.473925	0.471143
2595	-8368.867	-8373.679	4.811881	0.0843065	0.0376128	0.0592378	0.0104959	0.00468269	0.00737495	-2.4733	-3.28041	-2.8262	-2.08347	0.206842	1.538957	0.001955004	0.009831451	0.2384257	1.917746e-05	2.600708e-05	0.0001595364	0.17139	0.104543	0.0252031	0.0980801	0.581709	0.0283376	0.162127	0.185815	0.0167628	0.0950018	0.315484	0.0284605	0.161298	-1.683	-4.08859	-2.35386	0.529355	0.457443
2596	-8370.617	-8375.142	4.52477	0.0843065	0.0397772	0.0619839	0.0111565	0.00526381	0.00820247	-2.4733	-3.22446	-2.78088	-2.02244	0.206842	1.462636	0.001691849	0.01469299	0.2384257	2.985562e-05	3.063695e-05	0.0001871587	0.17139	0.237835	0.0214515	0.0834805	0.49512	0.0241195	0.137994	0.185815	0.0167628	0.107702	0.315484	0.0284605	0.182861	-1.683	-4.08859	-2.22838	0.529355	0.433687
2597	-8369.619	-8375.064	5.444514	0.0843065	0.0397772	0.0619839	0.0113091	0.00533584	0.00831471	-2.4733	-3.22446	-2.78088	-2.00885	0.118703	1.269056	0.001340872	0.009011708	0.2384257	1.130223e-05	3.063695e-05	0.0002083365	0.17139	0.363657	0.11768	0.117561	0.153226	0.0368794	0.210997	0.184377	0.01725	0.108138	0.313042	0.0292877	0.183601	-1.69077	-4.05994	-2.22434	0.529355	0.474266
2598	-8370.396	-8375.848	5.451763	0.0843065	0.0363064	0.0619839	0.0119465	0.00514476	0.00878336	-2.4733	-3.31576	-2.78088	-1.95402	0.118703	1.275251	0.001418874	0.01350321	0.2326324	5.579547e-06	4.138689e-05	0.0001802805	0.1896207	0.448499	0.134194	0.134058	0.174729	0.0420548	0.0664649	0.184377	0.0167991	0.102641	0.313042	0.0285222	0.174267	-1.69077	-4.08643	-2.27652	0.529355	0.474266
2599	-8374.975	-8379.969	4.994191	0.0743726	0.0365523	0.059924	0.0102715	0.00504819	0.00827604	-2.59867	-3.30901	-2.81468	-1.97971	0.100018	1.195328	0.001106934	0.01803615	0.2326324	6.483978e-06	6.098093e-05	0.0001762418	0.1993925	0.0999483	0.219005	0.218784	0.285158	0.0686335	0.108471	0.184377	0.0154383	0.102641	0.313042	0.0262118	0.174267	-1.69077	-4.1709	-2.27652	0.529355	0.35845
2600	-8373.831	-8378.454	4.623314	0.0750786	0.0365523	0.0579345	0.0107283	0.0052231	0.00827848	-2.58922	-3.30901	-2.84844	-1.94565	-0.0271825	0.9969397	0.001308091	0.01029935	0.2326324	2.087983e-05	0.0001238043	0.000227996	0.1993925	0.100241	0.219646	0.219424	0.283067	0.0688343	0.108788	0.184377	0.0164813	0.102641	0.313042	0.0279825	0.174267	-1.69077	-4.10553	-2.27652	0.529355	0.299242
2601	-8378.244	-8381.648	3.40414	0.0788853	0.0392192	0.0533422	0.0106978	0.00531861	0.00723386	-2.53976	-3.23859	-2.93103	-1.99796	-0.0933757	1.03257	0.001437233	0.03200169	0.2328945	2.789035e-05	0.0001063899	0.0004695626	0.1993925	0.100241	0.219646	0.219424	0.283067	0.0688343	0.108788	0.184377	0.0164813	0.11085	0.313042	0.0279825	0.188205	-1.69077	-4.10553	-2.19958	0.529355	0.387139
2602	-8375.362	-8378.302	2.939641	0.0788853	0.0392192	0.0533422	0.00975104	0.00484791	0.00659365	-2.53976	-3.23859	-2.93103	-2.09062	-0.0623083	1.081491	0.001200709	0.02508628	0.2328945	2.789035e-05	0.0001787355	0.0005593288	0.1834511	0.130876	0.286773	0.286483	0.0639628	0.089871	0.142035	0.185077	0.0164813	0.11085	0.314231	0.0279825	0.188205	-1.68698	-4.10553	-2.19958	0.529355	0.453851
2603	-8376.675	-8379.204	2.529415	0.0830111	0.0392192	0.0533422	0.010261	0.00484791	0.00659365	-2.48878	-3.23859	-2.93103	-2.09062	-0.0623083	1.008064	0.001360884	0.01685468	0.2328945	5.729215e-05	0.0003156179	0.0006788999	0.172635	0.133345	0.292184	0.291888	0.0463005	0.0915668	0.144716	0.185077	0.0164813	0.11085	0.315231	0.0280716	0.188804	-1.68698	-4.10553	-2.19958	0.532533	0.453851
2604	-8373.437	-8375.82	2.382963	0.0747986	0.0353742	0.0533422	0.00924588	0.00437262	0.00659365	-2.59296	-3.34177	-2.93103	-2.09062	-0.0623083	1.159543	0.001041978	0.01591475	0.2328945	5.729215e-05	0.0003203986	0.0005947506	0.1820545	0.133345	0.292184	0.291888	0.0463005	0.0915668	0.144716	0.185077	0.0164813	0.11085	0.295549	0.0263189	0.177016	-1.68698	-4.10553	-2.19958	0.468061	0.453851
2605	-8373.715	-8376.503	2.788575	0.0725853	0.0380302	0.0620114	0.00858819	0.00449967	0.00733711	-2.62299	-3.26938	-2.78044	-2.13437	-0.156659	1.311475	0.001048367	0.01591475	0.2313533	5.908733e-05	0.0003203986	0.0003032986	0.2032786	0.180503	0.276285	0.276006	0.0437811	0.0865843	0.136841	0.185077	0.019432	0.11085	0.295549	0.0310309	0.177016	-1.68698	-3.94083	-2.19958	0.468061	0.390306
2606	-8371.927	-8375.359	3.432233	0.0725853	0.0380302	0.063325	0.0084339	0.00441884	0.00735792	-2.62299	-3.26938	-2.75947	-2.1525	-0.156659	1.04912	0.0008848561	0.00843144	0.2313533	6.625313e-05	0.0004338707	0.0001872171	0.2032786	0.2124	0.325108	0.148067	0.0515178	0.101885	0.161022	0.178871	0.0200819	0.11085	0.285638	0.0320687	0.177016	-1.72109	-3.90794	-2.19958	0.468061	0.390306
2607	-8371.762	-8375.506	3.744042	0.0750404	0.0380302	0.063325	0.00914868	0.00463652	0.00772038	-2.58973	-3.26938	-2.75947	-2.10442	-0.237532	0.9634078	0.0007718808	0.01040856	0.2313533	6.625313e-05	0.0002310058	0.0002704653	0.2032786	0.2124	0.325108	0.148067	0.0515178	0.101885	0.161022	0.189344	0.0206225	0.11085	0.302363	0.0329319	0.177016	-1.66419	-3.88137	-2.19958	0.468061	0.299013
2608	-8369.465	-8374.227	4.762231	0.0725601	0.0390074	0.0454607	0.00858589	0.00461566	0.00537928	-2.62334	-3.24401	-3.09091	-2.13429	-0.197027	0.8140232	0.0006886368	0.002808789	0.2313533	9.115085e-05	7.25145e-05	0.0002704653	0.2032786	0.221747	0.339415	0.154582	0.0537849	0.0623625	0.168108	0.189344	0.0206225	0.11085	0.302363	0.0329319	0.177016	-1.66419	-3.88137	-2.19958	0.468061	0.285594
2609	-8367.579	-8373.075	5.496605	0.0725601	0.0376611	0.0487308	0.00946017	0.00491014	0.00635338	-2.62334	-3.27913	-3.02144	-2.03733	-0.197027	0.7756381	0.0005403785	0.002554821	0.2436858	6.155148e-05	5.819336e-05	0.0002704653	0.1566249	0.176312	0.26987	0.122909	0.24766	0.0495847	0.133664	0.189344	0.0188292	0.106774	0.290076	0.0288465	0.163578	-1.66419	-3.97235	-2.23704	0.426578	0.225754
2610	-8365.76	-8370.492	4.732778	0.0689677	0.0359452	0.0459488	0.00798846	0.0041635	0.0053222	-2.67412	-3.32576	-3.08023	-2.15564	-0.197027	0.7011111	0.0005445958	0.002554821	0.2436858	5.938209e-05	5.554891e-05	0.0005783873	0.1566249	0.194592	0.29785	0.135652	0.169658	0.0547256	0.147522	0.196429	0.0172544	0.0991998	0.307287	0.0269921	0.155185	-1.62745	-4.05969	-2.31062	0.44748	0.225754
2611	-8365.56	-8369.87	4.309864	0.0738726	0.0326722	0.0459488	0.00915776	0.00405027	0.00569613	-2.60541	-3.42123	-3.08023	-2.08774	-0.247183	0.8478284	0.0003885422	0.00270481	0.2436858	7.767406e-05	6.722994e-05	0.0005744039	0.1566249	0.211822	0.324222	0.0905902	0.18468	0.0595711	0.129115	0.193524	0.0157596	0.0991998	0.302742	0.0246538	0.155185	-1.64236	-4.1503	-2.31062	0.44748	0.198709
2612	-8367.173	-8371.575	4.401703	0.0803538	0.0326722	0.048292	0.0109035	0.0044334	0.00655291	-2.52132	-3.42123	-3.03049	-1.99736	-0.181897	0.9055913	0.0003239551	0.006046172	0.2436858	8.976174e-05	9.634667e-05	0.0001644032	0.1566249	0.189928	0.290711	0.0812268	0.185741	0.0534138	0.19898	0.19804	0.0157596	0.0991998	0.318703	0.0253617	0.159641	-1.61929	-4.1503	-2.31062	0.475791	0.234745
2613	-8367.218	-8371.843	4.624961	0.0803538	0.0326722	0.0462954	0.0109035	0.0044334	0.00628198	-2.52132	-3.42123	-3.07271	-1.99736	-0.253186	1.000771	0.0003244635	0.005545741	0.2436858	8.976174e-05	4.584584e-05	0.0001817051	0.1711683	0.238007	0.364303	0.101789	0.181207	0.0669353	0.0477587	0.19804	0.016452	0.102947	0.318703	0.0264759	0.16567	-1.61929	-4.10731	-2.27355	0.475791	0.244293
2614	-8368.995	-8373.632	4.637513	0.0810393	0.038335	0.0462954	0.0114098	0.00539733	0.00651809	-2.51282	-3.26139	-3.07271	-1.96046	-0.247972	1.067325	0.0002707938	0.007457701	0.2436858	6.250962e-05	3.424612e-05	0.0002567334	0.1711683	0.169183	0.258957	0.0723548	0.128807	0.0475796	0.323118	0.19804	0.0149947	0.0987863	0.318703	0.0241308	0.158976	-1.61929	-4.20006	-2.3148	0.475791	0.244293
2615	-8368.463	-8373.347	4.884686	0.0748642	0.038335	0.0462954	0.0105404	0.00539733	0.00651809	-2.59208	-3.26139	-3.07271	-1.96046	-0.29321	1.101743	0.000262123	0.007871153	0.2351443	6.250962e-05	3.424612e-05	0.0001628043	0.1711683	0.135014	0.206858	0.259503	0.102793	0.0379704	0.257861	0.19804	0.0146883	0.105557	0.297669	0.0220776	0.15866	-1.61929	-4.2207	-2.2485	0.407511	0.198391
2616	-8368.213	-8372.875	4.662721	0.081004	0.0381121	0.0462954	0.0114048	0.00536594	0.00651809	-2.51326	-3.26722	-3.07271	-1.96046	-0.245997	1.159325	0.0002105282	0.009810949	0.2351443	5.971173e-05	3.894525e-05	0.0001539573	0.1711683	0.304555	0.200626	0.251685	0.0996964	0.0368266	0.10661	0.19804	0.0148156	0.105557	0.300113	0.0224518	0.159963	-1.61929	-4.21208	-2.2485	0.41569	0.272016
2617	-8367.635	-8372.381	4.745964	0.0887054	0.0418991	0.0464478	0.0114709	0.00541817	0.00600639	-2.42243	-3.17249	-3.06943	-2.04551	-0.191233	1.140821	0.000207385	0.008318659	0.2351443	5.476049e-05	3.894525e-05	0.0001318516	0.1711683	0.246995	0.221125	0.204117	0.211435	0.0298664	0.0864613	0.200932	0.0148156	0.105557	0.304495	0.0224518	0.159963	-1.60479	-4.21208	-2.2485	0.41569	0.342042
