Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extra	log_speciation[1]	log_speciation[2]	log_speciation[3]	q_12	q_13	q_21	q_23	q_31	q_32	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	speciation[1]	speciation[2]	speciation[3]
6681	-11114.8	-11122.08	7.279973	0.386689	0.0390748	0.182416	0.0004658352	-0.728197	-3.03113	-1.48088	0.1495409	0.001672829	0.0507389	0.0009227448	0.01014917	0.003429565	0.438641	0.539887	0.0214719	0.482779	0.0482612	0.227438
6682	-11114.72	-11121.76	7.043184	0.376123	0.0382612	0.175019	0.0004658352	-0.755935	-3.05242	-1.52238	0.1495409	0.001507586	0.0507389	0.001441209	0.01117532	0.003798711	0.104204	0.861532	0.0342641	0.469572	0.0472443	0.218191
6683	-11115.7	-11122.27	6.56373	0.412146	0.0381577	0.173472	0.0003622364	-0.664113	-3.05242	-1.53068	0.1495409	0.00233277	0.0507389	0.001441209	0.010931	0.005413248	0.766928	0.224157	0.00891497	0.51473	0.0472443	0.216387
6684	-11113.11	-11119.88	6.769585	0.375497	0.0389168	0.191617	0.0003622364	-0.757326	-3.03254	-1.431	0.1495409	0.002000558	0.05326866	0.00119441	0.010931	0.005413248	0.575726	0.417582	0.00669239	0.468919	0.0481931	0.239069
6685	-11114.76	-11121.68	6.918052	0.408883	0.0400898	0.175744	0.0003622364	-0.672069	-3.00257	-1.51765	0.1495409	0.002687897	0.05013933	0.0008160895	0.008977999	0.005413248	0.710026	0.2854	0.00457398	0.510651	0.0496594	0.219227
6686	-11113.9	-11120.72	6.818297	0.38365	0.0426769	0.18341	0.0003622364	-0.735825	-2.93948	-1.47487	0.1495409	0.002202532	0.05511936	0.001294161	0.008977999	0.005413248	0.710026	0.2854	0.00457398	0.47911	0.0528934	0.228809
6687	-11112.63	-11119.55	6.926522	0.386066	0.0429516	0.191648	0.0001389983	-0.728964	-2.92778	-1.42968	0.1495409	0.002202532	0.05511936	0.0007877392	0.008977999	0.006818387	0.710026	0.2854	0.00457398	0.482408	0.0535158	0.239386
6688	-11116.21	-11122.84	6.632932	0.368673	0.0406843	0.178761	0.0001389983	-0.775078	-2.98219	-1.49934	0.1495409	0.003119764	0.04860866	0.0007877392	0.01434465	0.006818387	0.710026	0.2854	0.00457398	0.460668	0.0506816	0.223277
6689	-11111.94	-11119.15	7.213927	0.3712	0.0401592	0.177517	0.0001389983	-0.768245	-2.99523	-1.50633	0.1495409	0.002314655	0.05330273	0.0006144194	0.01434465	0.003285311	0.710026	0.2854	0.00457398	0.463826	0.0500252	0.221723
6690	-11112.08	-11118.85	6.769356	0.396221	0.0402785	0.17676	0.0001389983	-0.70299	-2.99225	-1.51061	0.1495409	0.003344863	0.05330273	0.0009080264	0.01434465	0.003285311	0.710026	0.2854	0.00457398	0.495103	0.0501744	0.220776
6691	-11112.74	-11119.78	7.044114	0.373811	0.0391445	0.169358	0.0002013515	-0.761401	-3.02251	-1.55379	0.1495409	0.001877336	0.05330273	0.001021684	0.01285761	0.003810863	0.370264	0.619803	0.00993329	0.467011	0.0486789	0.211445
6692	-11112.6	-11119.49	6.894312	0.379895	0.0391445	0.171104	0.0002013515	-0.745246	-3.02251	-1.54352	0.1601733	0.001877336	0.05883242	0.001082107	0.01285761	0.003810863	0.351612	0.638161	0.0102275	0.474617	0.0486789	0.213628
6693	-11113.08	-11119.64	6.558158	0.404778	0.0390535	0.195674	0.0002013515	-0.68177	-3.02485	-1.40919	0.1601733	0.003132437	0.05883242	0.001082107	0.01430898	0.003053302	0.705455	0.274025	0.02052	0.505721	0.0485652	0.244341
6694	-11113.13	-11119.57	6.435741	0.392122	0.0390654	0.194372	0.0002132263	-0.713583	-3.02485	-1.41594	0.1601733	0.00243908	0.05883242	0.001165049	0.01496431	0.004778699	0.705455	0.274025	0.02052	0.489886	0.0485652	0.242698
6695	-11111.68	-11118.22	6.546986	0.381688	0.0368901	0.174555	2.648307e-06	-0.740016	-3.07674	-1.52239	0.1601733	0.002578336	0.05883242	0.001163592	0.01255999	0.004778699	0.705455	0.274025	0.02052	0.477106	0.0461093	0.21819
6696	-11117.73	-11123.86	6.136248	0.382615	0.0362289	0.180213	0.000408498	-0.738652	-3.10609	-1.49274	0.1633558	0.002400363	0.05883242	0.001718817	0.01255999	0.007126799	0.705455	0.274025	0.02052	0.477758	0.0447755	0.224755
6697	-11113	-11119.39	6.390796	0.406247	0.0359729	0.179645	0.0001524934	-0.678025	-3.10609	-1.49448	0.1633558	0.001949163	0.05883242	0.00133126	0.01255999	0.006029438	0.685201	0.294868	0.0199308	0.507618	0.0447755	0.224365
6698	-11113.77	-11120.09	6.319648	0.416734	0.0392411	0.177332	0.000179581	-0.652594	-3.01947	-1.5076	0.1633558	0.002252512	0.05883242	0.00142279	0.01255999	0.006029438	0.685201	0.294868	0.0199308	0.520693	0.0488269	0.22144
6699	-11114.22	-11120.63	6.406139	0.410005	0.0431682	0.175292	0.000179581	-0.668881	-2.92368	-1.51918	0.1633558	0.002252512	0.05883242	0.001319924	0.01255999	0.006400373	0.685201	0.294868	0.0199308	0.512282	0.0537357	0.21889
6700	-11114	-11120.33	6.328339	0.408766	0.0368949	0.173078	0.000179581	-0.671908	-3.08142	-1.53191	0.1633558	0.002252512	0.05883242	0.001319924	0.01073238	0.007377216	0.685201	0.294868	0.0199308	0.510733	0.0458942	0.216123
6701	-11115.63	-11122.24	6.602145	0.405347	0.0376591	0.17623	0.000179581	-0.680312	-3.06082	-1.51384	0.165066	0.001936544	0.05883242	0.0009631795	0.007399902	0.01003365	0.685201	0.294868	0.0199308	0.506459	0.0468494	0.220063
6702	-11114.77	-11121.39	6.621486	0.408091	0.0359357	0.17623	0.000179581	-0.673563	-3.10789	-1.51384	0.165066	0.001416138	0.05799391	0.001232084	0.009577365	0.007509544	0.0350481	0.903858	0.0610938	0.509889	0.0446952	0.220063
6703	-11113.94	-11120.84	6.896428	0.408091	0.0424962	0.17623	0.000179581	-0.673563	-2.93943	-1.51384	0.165066	0.001462312	0.05799391	0.001379371	0.009577365	0.004644415	0.0350481	0.903858	0.0610938	0.509889	0.0528957	0.220063
6704	-11115.38	-11121.7	6.317711	0.399289	0.0421451	0.175368	0.000179581	-0.695376	-2.94776	-1.51875	0.165066	0.002200556	0.05799391	0.001644992	0.009577365	0.008505415	0.0350481	0.903858	0.0610938	0.498887	0.0524569	0.218986
6705	-11114.72	-11121.05	6.336299	0.401371	0.0394196	0.18005	0.000179581	-0.690172	-3.01491	-1.49238	0.165066	0.001981613	0.05665993	0.001644992	0.009577365	0.0083265	0.0350481	0.903858	0.0610938	0.50149	0.04905	0.224837
6706	-11114.25	-11120.77	6.521459	0.403892	0.0398407	0.192894	0.000179581	-0.683908	-3.00424	-1.4234	0.1682458	0.001429074	0.05665993	0.001644992	0.01094682	0.006346638	0.0684083	0.812346	0.119245	0.504641	0.0495763	0.240893
6707	-11112.63	-11119.19	6.568932	0.40306	0.0381406	0.1897	0.000179581	-0.685972	-3.04805	-1.44012	0.1551612	0.001429074	0.05665993	0.001543217	0.01094682	0.006628258	0.0684083	0.812346	0.119245	0.503601	0.0474512	0.2369
6708	-11113.27	-11119.76	6.487671	0.402556	0.0416973	0.172591	0.000179581	-0.687224	-2.95849	-1.53473	0.1551612	0.002832739	0.05665993	0.0009486207	0.01131849	0.007561292	0.0684083	0.812346	0.119245	0.50297	0.0518972	0.215514
6709	-11111.12	-11117.98	6.861065	0.391835	0.0431243	0.185186	0.000179581	-0.714229	-2.9247	-1.46422	0.1551612	0.002605392	0.05327462	0.0006938667	0.01131849	0.005884994	0.61363	0.193406	0.192964	0.48957	0.0536808	0.231258
6710	-11112.22	-11118.99	6.769102	0.380584	0.0380509	0.185186	0.000179581	-0.743377	-3.05042	-1.46422	0.1594848	0.001998388	0.05802545	0.0008313917	0.01000005	0.007002195	0.492625	0.155267	0.352108	0.475505	0.0473391	0.231258
6711	-11112.69	-11119.37	6.681308	0.402784	0.0401475	0.176115	0.000179581	-0.686658	-2.99653	-1.51449	0.1594848	0.001354293	0.05802545	0.00167741	0.01000005	0.006093683	0.465272	0.214926	0.319802	0.503255	0.0499599	0.21992
6712	-11116.26	-11123.12	6.862162	0.395886	0.0389107	0.156454	0.0003935711	-0.70448	-3.03351	-1.63437	0.1594848	0.002177964	0.05802545	0.00105854	0.01000005	0.004610294	0.773993	0.0908401	0.135167	0.494366	0.0481464	0.195076
6713	-11113.8	-11120.49	6.684867	0.381285	0.0407098	0.173018	0.0003935711	-0.742098	-2.98786	-1.5335	0.1594848	0.002307782	0.05802545	0.00105854	0.01000005	0.006489582	0.773993	0.0908401	0.135167	0.476114	0.0503953	0.21578
6714	-11113.46	-11120.22	6.753522	0.403474	0.0432718	0.176	0.0003935711	-0.685476	-2.92625	-1.51636	0.1594848	0.002307782	0.05452426	0.000853457	0.01000005	0.007043265	0.440119	0.0764995	0.483381	0.503851	0.0535978	0.219508
6715	-11112.83	-11119.71	6.874158	0.403474	0.0373755	0.179299	0.0003935711	-0.685476	-3.07418	-1.49776	0.1594848	0.002555169	0.05452426	0.0006201035	0.01000005	0.005667518	0.440119	0.0764995	0.483381	0.503851	0.0462274	0.223631
6716	-11113.05	-11119.91	6.855533	0.403474	0.0401792	0.169533	0.0003935711	-0.685476	-3.0011	-1.55389	0.1594848	0.002797609	0.05456853	0.0006201035	0.01000005	0.006192033	0.440119	0.0764995	0.483381	0.503851	0.0497321	0.211424
6717	-11112.53	-11119.45	6.923686	0.384442	0.042615	0.189015	0.0003935711	-0.733843	-2.94168	-1.44487	0.1594848	0.002797609	0.05796877	0.0005404334	0.01000005	0.006192033	0.364165	0.0868775	0.548957	0.480061	0.0527768	0.235776
6718	-11113.08	-11120.1	7.013624	0.391094	0.043878	0.189015	0.0003935711	-0.716671	-2.91221	-1.44487	0.1594848	0.002515248	0.05796877	0.0006325653	0.009236107	0.005323043	0.364165	0.0868775	0.548957	0.488375	0.0543556	0.235776
6719	-11111.54	-11118.53	6.997077	0.396905	0.0443389	0.188812	0.0001908867	-0.701395	-2.89706	-1.44487	0.1594848	0.002515248	0.05596131	0.0006007719	0.01027319	0.005323043	0.363933	0.0874601	0.548607	0.495893	0.055185	0.235776
6720	-11111.07	-11118	6.93031	0.40582	0.041913	0.191851	0.0001908867	-0.679172	-2.95358	-1.42889	0.1578169	0.002515248	0.05596131	0.0006133968	0.01027319	0.005323043	0.324627	0.0780141	0.597359	0.507037	0.0521527	0.239576
6721	-11113.01	-11119.7	6.685762	0.379048	0.0383026	0.188694	0.0001908867	-0.747451	-3.04409	-1.4455	0.1578169	0.002515248	0.05094906	0.001078372	0.01347799	0.004376384	0.324627	0.0780141	0.597359	0.473572	0.0476397	0.235629
6722	-11115.06	-11121.75	6.682501	0.388838	0.0408489	0.189065	0.0005617169	-0.722894	-2.98858	-1.4455	0.1578169	0.002515248	0.05094906	0.001484242	0.01326113	0.003311763	0.324627	0.0780141	0.597359	0.485346	0.050359	0.235629
6723	-11119.42	-11126.36	6.931713	0.354892	0.0418455	0.17405	0.0005617169	-0.814382	-2.96414	-1.5285	0.1578169	0.00216766	0.05094906	0.001484242	0.01291191	0.003228245	0.346891	0.0147812	0.638328	0.442913	0.0516048	0.21686
6724	-11117.32	-11124.55	7.231481	0.388313	0.0418455	0.178037	0.0005617169	-0.724247	-2.96414	-1.50578	0.1578169	0.001415185	0.05094906	0.001258998	0.009258417	0.003670649	0.707286	0.0301379	0.262576	0.484689	0.0516048	0.221844
6725	-11117.75	-11124.8	7.053412	0.388313	0.0470773	0.196112	0.0005617169	-0.724247	-2.84482	-1.40879	0.1578169	0.001967633	0.05094906	0.001213736	0.01011128	0.003670649	0.707286	0.0301379	0.262576	0.484689	0.0581445	0.244438
6726	-11116.5	-11123.52	7.015804	0.387617	0.0447026	0.181906	0.0005617169	-0.726044	-2.89723	-1.48421	0.1554419	0.001967633	0.05094906	0.001532324	0.009882664	0.003369639	0.707286	0.0301379	0.262576	0.483819	0.0551761	0.226681
6727	-11113.16	-11120.47	7.309018	0.387141	0.0442268	0.183232	8.596283e-05	-0.726044	-2.89723	-1.47433	0.1554419	0.003127141	0.0511017	0.0005685799	0.009222732	0.003369639	0.058549	0.0225958	0.918855	0.483819	0.0551761	0.228932
6728	-11111.02	-11118.15	7.132925	0.387141	0.0421728	0.166993	8.596283e-05	-0.726044	-2.94488	-1.56718	0.1554419	0.003127141	0.05835423	0.0005685799	0.01166624	0.003369639	0.058549	0.0225958	0.918855	0.483819	0.0526085	0.208634
6729	-11110.78	-11117.82	7.040532	0.406038	0.0394721	0.185349	8.596283e-05	-0.678376	-3.0112	-1.46283	0.1554419	0.004207227	0.05835423	0.0003420382	0.0132257	0.003330647	0.058549	0.0225958	0.918855	0.50744	0.0492327	0.231579
6730	-11111.28	-11118.31	7.02867	0.388075	0.0342525	0.185349	8.596283e-05	-0.723635	-3.15336	-1.46283	0.1554419	0.00329275	0.05766098	0.0004403279	0.0132257	0.003134334	0.633781	0.00878963	0.357429	0.484986	0.0427082	0.231579
6731	-11111.62	-11118.53	6.91271	0.38939	0.0337085	0.183179	8.596283e-05	-0.72025	-3.16942	-1.47462	0.1554419	0.00329275	0.05766098	0.0004403279	0.0132257	0.003875111	0.633781	0.00878963	0.357429	0.486631	0.0420282	0.228866
6732	-11112.73	-11119.3	6.570486	0.39475	0.0330623	0.183179	8.596283e-05	-0.706576	-3.18882	-1.47462	0.1554419	0.002162401	0.05766098	0.001351037	0.01276947	0.003735547	0.153171	0.0203248	0.826504	0.49333	0.0412204	0.228866
6733	-11112.71	-11119.29	6.573173	0.394058	0.0336811	0.1748	4.438876e-05	-0.708227	-3.16899	-1.52122	0.1554419	0.002018018	0.05766098	0.001351037	0.01466081	0.003735547	0.442528	0.0133799	0.544092	0.492517	0.0420458	0.218445
6734	-11111.07	-11117.87	6.808796	0.374502	0.0357257	0.182306	4.438876e-05	-0.759134	-3.10998	-1.47917	0.1554419	0.002775544	0.05766098	0.0006717943	0.01285118	0.004519778	0.442528	0.0133799	0.544092	0.468072	0.0446017	0.227827
6735	-11109.95	-11116.88	6.931371	0.394068	0.0395397	0.173567	4.438876e-05	-0.708202	-3.00843	-1.5283	0.1554419	0.002502339	0.05766098	0.0006717943	0.01066352	0.005103763	0.718174	0.0217141	0.260112	0.492529	0.0493691	0.216903
6736	-11114.09	-11120.71	6.622889	0.421371	0.0409468	0.181327	2.057164e-05	-0.641148	-2.97284	-1.48442	0.1554419	0.003824963	0.05329	0.0006488069	0.01066352	0.006025712	0.718174	0.0217141	0.260112	0.526687	0.0511578	0.226633
6737	-11113.99	-11120.35	6.355374	0.398929	0.039072	0.186971	2.057164e-05	-0.69588	-3.01973	-1.45377	0.1554419	0.003824963	0.05329	0.0008423083	0.01344595	0.006442709	0.721813	0.0218241	0.256363	0.498635	0.0488142	0.233687
6738	-11112.59	-11119.59	7.000908	0.39901	0.0407084	0.189521	0.0001016812	-0.69588	-2.98068	-1.44065	0.1554419	0.002589693	0.05329	0.0005459282	0.007780548	0.007304332	0.721813	0.0218241	0.256363	0.498635	0.0507583	0.236775
6739	-11112.52	-11119.3	6.779738	0.386512	0.0400221	0.172717	0.0002319314	-0.72805	-3.00099	-1.5343	0.1554419	0.002481693	0.05329	0.0007173532	0.01094097	0.007304332	0.721813	0.0218241	0.256363	0.48285	0.0497377	0.215607
6740	-11112.26	-11119.34	7.083064	0.400315	0.0389916	0.164201	2.343215e-05	-0.692417	-3.02187	-1.58366	0.1554419	0.001882064	0.05329	0.0007173532	0.01129122	0.004834074	0.735119	0.0207802	0.2441	0.500365	0.0487102	0.205222
6741	-11110.67	-11117.95	7.276389	0.373325	0.0410945	0.174114	2.343215e-05	-0.762225	-2.96931	-1.52504	0.1554419	0.002349515	0.05329	0.0005282519	0.01129122	0.004181283	0.516208	0.0907259	0.393066	0.466627	0.0513388	0.217613
6742	-11111.21	-11117.89	6.681604	0.396882	0.0412541	0.164658	2.343215e-05	-0.701031	-2.96543	-1.58088	0.1560178	0.002349515	0.05694057	0.001137103	0.01129122	0.005464286	0.0814594	0.172255	0.746286	0.496074	0.0515384	0.205793
6743	-11111.5	-11117.98	6.484811	0.403015	0.0400972	0.186043	2.343215e-05	-0.685697	-2.99389	-1.45876	0.1560178	0.002349515	0.05694057	0.001049749	0.01452029	0.005656005	0.2545	0.538168	0.207333	0.503739	0.0500922	0.232524
6744	-11112.96	-11119.55	6.598075	0.384705	0.0415642	0.181015	2.343215e-05	-0.732195	-2.95794	-1.48616	0.1563478	0.002687484	0.05694057	0.0007680713	0.01625934	0.005656005	0.2545	0.538168	0.207333	0.480852	0.051926	0.226239
6745	-11112.92	-11119.54	6.622505	0.384705	0.0416018	0.181015	2.343215e-05	-0.732195	-2.95703	-1.48616	0.1563478	0.002375464	0.05694057	0.0008287953	0.01625934	0.005656005	0.2545	0.538168	0.207333	0.480852	0.051973	0.226239
6746	-11111.79	-11118.38	6.589973	0.405643	0.0399071	0.182541	2.343215e-05	-0.679197	-2.99864	-1.47777	0.1563478	0.003234066	0.05694057	0.0008287953	0.01625934	0.003750401	0.251078	0.540638	0.208284	0.507024	0.0498546	0.228147
6747	-11112.4	-11119.24	6.8452	0.395941	0.0411707	0.185019	2.343215e-05	-0.703406	-2.96745	-1.46428	0.1705572	0.003234066	0.05694057	0.0008287953	0.01459319	0.002423325	0.251078	0.540638	0.208284	0.494897	0.0514341	0.231245
6748	-11116.68	-11123.4	6.719655	0.371751	0.0400493	0.173208	2.343215e-05	-0.766451	-2.99509	-1.53025	0.1705572	0.004222381	0.06348449	0.0007419882	0.01459319	0.002768139	0.251078	0.540638	0.208284	0.464659	0.0500324	0.216481
6749	-11115.6	-11122.4	6.796036	0.396432	0.0442858	0.183034	0.000101769	-0.702364	-2.89625	-1.4755	0.1705572	0.004222381	0.06022447	0.0007583593	0.01243799	0.002697945	0.311804	0.429535	0.258661	0.495413	0.05523	0.228665
6750	-11119.22	-11125.74	6.521428	0.382641	0.0442858	0.181753	0.000101769	-0.737779	-2.89625	-1.48252	0.1705572	0.004222381	0.06254997	0.0009189141	0.01825997	0.002697945	0.493617	0.0968977	0.409485	0.478175	0.05523	0.227064
6751	-11113.11	-11120.03	6.919585	0.402705	0.0436919	0.184495	0.000101769	-0.686659	-2.90978	-1.46754	0.1705572	0.003179419	0.06254997	0.0009425003	0.01333089	0.00190674	0.128122	0.166836	0.705042	0.503255	0.0544876	0.230491
6752	-11113.55	-11120.39	6.840327	0.407272	0.0429561	0.184226	0.000101769	-0.675381	-2.9268	-1.469	0.1705572	0.001480616	0.06254997	0.001026838	0.01713573	0.003263944	0.0691286	0.0900169	0.840855	0.508962	0.0535679	0.230155
6753	-11114.04	-11120.98	6.942144	0.405715	0.0428752	0.198373	2.088774e-05	-0.679013	-2.9268	-1.39457	0.1705572	0.001605984	0.06474464	0.001573692	0.01563488	0.00158034	0.0691286	0.0900169	0.840855	0.507117	0.0535679	0.247941
6754	-11114.86	-11122.13	7.26946	0.399305	0.0428752	0.202523	2.088774e-05	-0.694938	-2.9268	-1.37386	0.1705572	0.001215408	0.06474464	0.001094015	0.01563488	0.00158034	0.0751466	0.0107985	0.914055	0.499106	0.0535679	0.253127
6755	-11114.55	-11121.65	7.108762	0.392074	0.0404526	0.207805	2.088774e-05	-0.713213	-2.985	-1.34811	0.1705572	0.001215408	0.06474464	0.001391722	0.01597624	0.00158034	0.0751466	0.0107985	0.914055	0.490067	0.0505396	0.25973
6756	-11114.25	-11121.31	7.056837	0.381832	0.0389195	0.196753	0.000243959	-0.740269	-3.0294	-1.4039	0.1705572	0.001653215	0.06474464	0.0014589	0.01505426	0.001395281	0.0751466	0.0107985	0.914055	0.476986	0.0483445	0.245636
6757	-11115.41	-11122.94	7.530151	0.410675	0.042738	0.176691	0.000243959	-0.667404	-2.93525	-1.51159	0.1705572	0.001084666	0.05716553	0.001065526	0.01502528	0.001395281	0.0751466	0.0107985	0.914055	0.513039	0.0531175	0.220559
6758	-11116.32	-11123.66	7.342871	0.410559	0.0395734	0.176353	0.0001277263	-0.667404	-3.00969	-1.51285	0.1705572	0.001409076	0.06977869	0.0007935731	0.01651578	0.001395281	0.0762153	0.0109521	0.912833	0.513039	0.0493071	0.220282
6759	-11112.96	-11119.97	7.008912	0.386048	0.0371903	0.185074	0.0001064379	-0.728925	-3.07143	-1.46443	0.1705572	0.001551584	0.05774083	0.001668979	0.01651578	0.001459104	0.0762153	0.0109521	0.912833	0.482427	0.0463549	0.23121
6760	-11115.99	-11122.67	6.678611	0.387303	0.0350429	0.181379	0.0001064379	-0.725679	-3.13108	-1.48461	0.1705572	0.002635625	0.05774083	0.001668979	0.01651578	0.00155113	0.339186	0.154649	0.506166	0.483996	0.0436706	0.226591
6761	-11118.09	-11125.3	7.203813	0.387303	0.033064	0.177456	0.0001064379	-0.725679	-3.18939	-1.50649	0.1705572	0.002119407	0.05767137	0.001668979	0.01316137	0.0008037823	0.339186	0.154649	0.506166	0.483996	0.0411969	0.221687
6762	-11116.7	-11123.97	7.272511	0.415228	0.033064	0.177456	0.0001064379	-0.65604	-3.18939	-1.50649	0.1705572	0.001546997	0.05767137	0.001415896	0.01438801	0.0008908023	0.231721	0.105651	0.662628	0.518902	0.0411969	0.221687
6763	-11115.59	-11122.64	7.048182	0.402322	0.0330766	0.194435	0.0001064379	-0.687624	-3.18901	-1.41506	0.1612437	0.001452039	0.05767137	0.001962456	0.01438801	0.001126091	0.231721	0.105651	0.662628	0.502769	0.0412127	0.24291
6764	-11115.19	-11122.12	6.936811	0.40244	0.0373229	0.205516	0.0002249382	-0.687624	-3.07105	-1.36018	0.1612437	0.001452039	0.05790146	0.001962456	0.01355997	0.001647285	0.308219	0.160837	0.530944	0.502769	0.0463724	0.256613
6765	-11115.02	-11121.85	6.831395	0.398572	0.0397225	0.189553	0.0002249382	-0.697288	-3.00837	-1.44113	0.1612437	0.00174197	0.05790146	0.002342368	0.01355997	0.001714795	0.308219	0.160837	0.530944	0.497934	0.0493719	0.23666
6766	-11112.51	-11119.88	7.375231	0.398572	0.0404744	0.174582	0.0002249382	-0.697288	-2.98951	-1.5235	0.1616302	0.001433517	0.05790146	0.0009841209	0.01321892	0.001904297	0.266052	0.275641	0.458307	0.497934	0.0503119	0.217947
6767	-11111.03	-11118.49	7.461303	0.398424	0.040471	0.174435	7.70142e-05	-0.697288	-2.98593	-1.5235	0.1616302	0.001966017	0.05790146	0.00057416	0.01394977	0.001904297	0.346935	0.359438	0.293627	0.497934	0.0504924	0.217947
6768	-11111.93	-11118.74	6.804957	0.400132	0.0355513	0.176491	7.70142e-05	-0.693009	-3.1158	-1.51178	0.1601056	0.002636678	0.05790146	0.001273549	0.01394977	0.001993325	0.0352726	0.530973	0.433755	0.500069	0.0443428	0.220517
6769	-11110.75	-11117.81	7.059769	0.400132	0.037413	0.18601	7.70142e-05	-0.693009	-3.06465	-1.45922	0.1601056	0.002636678	0.06171032	0.0008026768	0.01394977	0.001800866	0.0352726	0.530973	0.433755	0.500069	0.04667	0.232417
6770	-11114.68	-11121.71	7.029487	0.407943	0.0384297	0.193034	0.0003542691	-0.674353	-3.04504	-1.42358	0.1601056	0.002121843	0.06171032	0.0008026768	0.0190922	0.00163251	0.0352726	0.530973	0.433755	0.509486	0.0475943	0.24085
6771	-11112.93	-11120.41	7.474979	0.407787	0.0354435	0.177618	0.0001982352	-0.674353	-3.12228	-1.50609	0.1613289	0.002121843	0.06171032	0.0008026768	0.01781957	0.0007007337	0.0352726	0.530973	0.433755	0.509486	0.0440565	0.221774
6772	-11113.54	-11121.41	7.868764	0.40267	0.0359094	0.187311	0.0003937987	-0.687474	-3.11464	-1.45395	0.1613289	0.001657343	0.05853809	0.0008026768	0.01781957	0.0004277298	0.0254382	0.382932	0.59163	0.502845	0.0443945	0.233646
6773	-11113.94	-11121.69	7.750119	0.374793	0.0355433	0.186945	2.771264e-05	-0.758313	-3.11464	-1.45395	0.1613289	0.00150225	0.05853809	0.0006110839	0.01781957	0.0009121911	0.0254382	0.382932	0.59163	0.468456	0.0443945	0.233646
6774	-11112.82	-11119.55	6.727356	0.40433	0.035673	0.194828	0.0001573197	-0.68277	-3.11464	-1.4133	0.1613289	0.002513366	0.05853809	0.001085911	0.01781957	0.001929066	0.0254382	0.382932	0.59163	0.505216	0.0443945	0.243338
6775	-11115.63	-11122.59	6.964895	0.396869	0.035673	0.17091	0.0001573197	-0.701403	-3.11464	-1.5444	0.1613289	0.002513366	0.05853809	0.001593675	0.01190948	0.001467623	0.0254382	0.382932	0.59163	0.495889	0.0443945	0.213441
