Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction_alpha[1]	extinction_alpha[2]	extinction_alpha[3]	extinction_beta[1]	extinction_beta[2]	hidden_rate1	hidden_rate2	q_12	q_13	q_21	q_23	q_31	q_32	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	rate_category_prior[5]	rate_category_prior[6]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation[5]	speciation[6]	speciation_alpha[1]	speciation_alpha[2]	speciation_alpha[3]	speciation_beta[1]	speciation_beta[2]
48	-8372.64	-8373.03	0.382971	0.0267715	0.0281821	0.0766173	0.00470821	0.0049563	0.0134744	-3.62042	-3.56907	-2.56893	-1.73803	1.3442	2.650233	0.0005894984	0.000601768	0.0003662546	0.1323409	7.684047e-05	0.006360893	0.2474296	0.263863	0.0217725	0.0363885	0.220084	0.0655233	0.392369	0.0161719	0.106212	0.218664	0.0225854	0.148334	0.305383	-4.12448	-2.24232	-1.52022	0.334031	0.428895
49	-8372.7	-8374.2	1.49269	0.0294837	0.024586	0.0515993	0.00673549	0.00561661	0.0117877	-3.52392	-3.70558	-2.96425	-1.47645	-0.201206	1.953002	0.0005894984	0.001925628	0.0004656497	0.1364023	7.684047e-05	0.006360893	0.2474296	0.238713	0.0196973	0.0452814	0.199108	0.142229	0.354971	0.0158035	0.0985692	0.228306	0.022071	0.13766	0.31885	-4.14752	-2.317	-1.47707	0.334031	0.31915
50	-8374.29	-8375.31	1.01599	0.0294837	0.0192104	0.180456	0.00500354	0.00326011	0.0306243	-3.52392	-3.9523	-1.71227	-1.77369	-0.201206	1.953002	0.0008945413	0.0001496523	0.0004656497	0.1302473	0.0004832055	0.006360893	0.2420382	0.296243	0.0244443	0.0845251	0.0485256	0.105743	0.440519	0.0136293	0.0931262	0.241283	0.0190345	0.130059	0.336972	-4.29553	-2.3738	-1.42179	0.334031	0.31915
51	-8375.43	-8373.54	-1.89046	0.00531867	0.0192104	0.122708	0.000785112	0.00283574	0.0181135	-5.23653	-3.9523	-2.09795	-1.91315	-0.201206	1.953002	0.000753447	0.0001496523	0.0001819869	0.1133983	0.0004832055	0.009423105	0.2481135	0.215156	0.0177534	0.335108	0.0352432	0.0767987	0.319941	0.0110168	0.0907964	0.220161	0.0154198	0.127084	0.308151	-4.50834	-2.39914	-1.5134	0.336231	0.329837
52	-8377.31	-8376.16	-1.1454	0.0371081	0.0198811	0.0520578	0.00680683	0.00364684	0.0095491	-3.29392	-3.91799	-2.9554	-1.69591	-0.201206	2.090368	0.0004157573	0.00354014	0.001258156	0.1179242	0.0004832055	0.005329927	0.2418809	0.219625	0.0181222	0.34207	0.0152016	0.0783941	0.326587	0.0110168	0.0843604	0.220161	0.0154198	0.118076	0.308151	-4.50834	-2.47266	-1.5134	0.336231	0.329837
53	-8375.75	-8374.18	-1.5751	0.00676364	0.012147	0.0614272	0.00124067	0.00222817	0.0112678	-4.99619	-4.41067	-2.7899	-1.69591	0.518551	1.573227	0.0003594756	0.0001267817	0.001258156	0.1046565	0.0004832055	0.00202836	0.2418809	0.19525	0.0161109	0.304105	0.0135144	0.18068	0.29034	0.0108956	0.0843604	0.20777	0.0152501	0.118076	0.290808	-4.5194	-2.47266	-1.57132	0.336231	0.329837
54	-8374.88	-8373.78	-1.10176	0.05507	0.00964399	0.0614272	0.00332425	0.000582151	0.003708	-2.89915	-4.64142	-2.7899	-2.80736	0.023951	0.4437939	0.0003594756	0.0001267817	0.001799371	0.1090005	0.0006029589	0.00202836	0.2417231	0.19525	0.0161109	0.304105	0.0135144	0.18068	0.29034	0.0106507	0.0843604	0.220139	0.0141424	0.112017	0.292308	-4.54213	-2.47266	-1.5135	0.283549	0.601325
55	-8377.34	-8375.79	-1.54339	0.0180281	0.00554862	0.0338687	0.00108825	0.000334938	0.00204446	-4.01582	-5.19421	-3.38526	-2.80736	1.48273	0.3075342	0.0002192269	0.0001267817	0.001799371	0.1090005	9.519506e-05	4.799485e-05	0.23987	0.19525	0.0161109	0.304105	0.0135144	0.18068	0.29034	0.0186675	0.0898666	0.220139	0.0247873	0.119328	0.292308	-3.98097	-2.40943	-1.5135	0.283549	1.2051
56	-8368.48	-8372.45	3.97408	0.0362897	0.0389348	0.0338687	0.00325575	0.00349305	0.00303855	-3.31622	-3.24587	-3.38526	-2.41111	-0.303936	1.478876	0.0003269137	0.0001267817	0.001799371	0.1260239	6.729013e-06	0.0001168241	0.2506777	0.127762	0.017462	0.329607	0.0146478	0.195832	0.314689	0.0149307	0.102479	0.220139	0.0198255	0.136075	0.292308	-4.20434	-2.2781	-1.5135	0.283549	0.723268
57	-8367.73	-8370.39	2.65742	0.0436089	0.208132	0.137516	0.000690653	0.00329627	0.0021779	-3.13249	-1.56959	-1.98402	-4.14538	0.825757	1.478876	0.0007299051	1.346102e-05	0.0008209475	0.1254379	5.50364e-08	0.0002043	0.2305373	0.157364	0.0215079	0.17428	0.0180416	0.241205	0.387601	0.0149307	0.0971772	0.216411	0.0198255	0.129035	0.287358	-4.20434	-2.33122	-1.53057	0.283549	0.723268
58	-8381.14	-8377.75	-3.39161	0.0436089	0.1054	0.450539	0.00291412	0.00704324	0.0301068	-3.13249	-2.24999	-0.797312	-2.70569	-2.01534	1.478876	0.0008485135	0.001613059	0.0005767695	0.1254379	0.001040247	0.0043672	0.2305373	0.157088	0.0214701	0.173974	0.00909356	0.251455	0.38692	0.0143329	0.0992239	0.222733	0.0190317	0.131753	0.295752	-4.2452	-2.31038	-1.50178	0.283549	0.723268
59	-8382.88	-8378.95	-3.92898	0.0436089	0.105675	0.450539	0.00243843	0.0059089	0.0251923	-3.13249	-2.24739	-0.797312	-2.88391	-2.22585	0.412007	0.0005495397	0.001613059	0.0005983901	0.1304049	0.001040247	0.007546225	0.2322629	0.157088	0.0214701	0.173974	0.00909356	0.251455	0.38692	0.0143329	0.0897714	0.231766	0.0198471	0.124309	0.320933	-4.2452	-2.41049	-1.46203	0.325503	0.982877
60	-8379.71	-8373.12	-6.58755	0.0575144	0.01289	0.0442303	0.00321597	0.000720757	0.00247318	-2.85572	-4.3513	-3.11835	-2.88391	-1.35125	3.052376	0.0008169849	0.001613059	0.0006480207	0.1317337	0.001040247	0.007546225	0.2322629	0.166817	0.0227998	0.184749	0.0812609	0.13349	0.410883	0.0113662	0.100529	0.220353	0.0157391	0.139205	0.305128	-4.47711	-2.29731	-1.51253	0.325503	0.982877
61	-8374.52	-8372.62	-1.89467	0.0677681	0.0396471	0.0930344	0.00321126	0.00187872	0.00440852	-2.69166	-3.22774	-2.37479	-3.04943	-1.36579	3.052376	0.002637126	6.173816e-06	0.0006480207	0.1317337	0.0001232415	0.00849532	0.2322629	0.312059	0.0426508	0.311996	0.152012	0.118873	0.0624099	0.0124913	0.0996693	0.220353	0.0172971	0.138015	0.305128	-4.38272	-2.3059	-1.51253	0.325503	1.42764
62	-8375.79	-8374.21	-1.57564	0.1088	0.0262853	0.0274083	0.00515561	0.00124556	0.00129877	-2.21824	-3.63874	-3.59691	-3.04943	0.485204	3.052376	0.001777876	6.173816e-06	0.0001214441	0.1317337	0.00274715	0.00849532	0.2322629	0.320748	0.0438384	0.320683	0.156245	0.0943386	0.0641476	0.0188314	0.0903638	0.22095	0.0249868	0.119901	0.293172	-3.97223	-2.40391	-1.50982	0.282823	0.83031
63	-8378.83	-8378.2	-0.630705	0.229733	0.0374326	0.30088	0.0108861	0.00177378	0.0142575	-1.47084	-3.28521	-1.20104	-3.04943	0.485204	2.673802	0.0009509663	1.849721e-05	0.0001214441	0.1126762	0.0005380342	0.00849532	0.2111408	0.473584	0.0195226	0.366734	0.0695806	0.0420119	0.0285669	0.0131266	0.0903638	0.224488	0.0175191	0.120602	0.299607	-4.33312	-2.40391	-1.49393	0.288652	0.725816
64	-8373.97	-8376.1	2.13561	0.0275885	0.0158895	0.172684	0.00435042	0.00250561	0.0272305	-3.59036	-4.1421	-1.75629	-1.84713	-0.919172	0.903525	0.0009221232	0.0005901009	2.82221e-05	0.1176144	0.000172213	0.00849532	0.2111408	0.241736	0.0281646	0.529075	0.100382	0.0594303	0.0412126	0.0135693	0.0878229	0.220848	0.0180699	0.116952	0.294098	-4.29995	-2.43243	-1.51028	0.286439	0.725816
65	-8373.68	-8376.31	2.62929	0.027697	0.0161108	0.172684	0.00674002	0.00392054	0.0420223	-3.58643	-4.12826	-1.75629	-1.41326	1.61838	2.589733	5.591779e-05	0.0005901009	2.244478e-06	0.1103283	6.251427e-05	0.001294479	0.2298104	0.420711	0.0490171	0.0710954	0.174702	0.103431	0.181043	0.0110326	0.0893891	0.227448	0.0149485	0.121117	0.308178	-4.5069	-2.41476	-1.48083	0.303756	0.725816
66	-8378.28	-8376.39	-1.89577	0.027697	0.00349537	0.207943	0.00674002	0.000850592	0.0506025	-3.58643	-5.65632	-1.57049	-1.41326	0.940692	1.210106	0.0005275654	0.0005901009	0.0001149473	0.1103283	6.251427e-05	0.006328908	0.2079596	0.29217	0.0561012	0.0873797	0.214717	0.127122	0.222511	0.0110326	0.0927196	0.237614	0.0143687	0.120757	0.309465	-4.5069	-2.37818	-1.43711	0.264197	1.74074
67	-8376.47	-8378.82	2.35173	0.027697	0.00925295	0.193922	0.00674002	0.00225169	0.0471905	-3.58643	-4.68281	-1.6403	-1.41326	0.940692	3.028156	0.001517317	9.3142e-06	0.0002830596	0.1103283	1.478249e-06	0.006328908	0.2217103	0.351583	0.0744083	0.0830436	0.158683	0.120813	0.211469	0.00757385	0.0890784	0.257695	0.00986407	0.116014	0.335618	-4.88305	-2.41824	-1.35598	0.264197	0.530099
68	-8378.9	-8380.77	1.87821	0.027697	0.00925295	0.193922	0.00674002	0.00225169	0.0471905	-3.58643	-4.68281	-1.6403	-1.41326	0.126558	1.29105	0.0004226485	7.581137e-06	0.001174463	0.1167933	1.478249e-06	0.01426941	0.2293301	0.141977	0.053143	0.0593104	0.221214	0.0862859	0.43807	0.00766454	0.0890784	0.257695	0.0102937	0.119634	0.346091	-4.87115	-2.41824	-1.35598	0.294923	2.08561
69	-8374.01	-8377.45	3.44652	0.027697	0.00925295	0.193922	0.00590708	0.00197342	0.0413587	-3.58643	-4.68281	-1.6403	-1.54517	0.126558	0.6517974	7.497016e-05	9.300747e-05	0.0001988825	0.1167933	1.478249e-06	0.01426941	0.2293301	0.204182	0.12398	0.103007	0.384192	0.149857	0.0347828	0.00814175	0.091864	0.249552	0.0108029	0.12189	0.331119	-4.81075	-2.38745	-1.38809	0.282811	0.749962
70	-8372.09	-8376.7	4.61382	0.027697	0.015924	0.193922	0.00754295	0.00433671	0.0528123	-3.58643	-4.13993	-1.6403	-1.30071	-0.965832	3.046478	0.001854947	9.300747e-05	0.0001988825	0.1183719	1.478249e-06	0.00115172	0.2293301	0.171843	0.104344	0.0866925	0.323342	0.126122	0.187657	0.0133319	0.091864	0.246695	0.0176895	0.12189	0.327328	-4.31759	-2.38745	-1.3996	0.282811	0.0844558
71	-8371.08	-8373.39	2.31646	0.0251029	0.00856993	0.193922	0.00683646	0.00233392	0.0528123	-3.68477	-4.7595	-1.6403	-1.30071	-0.965832	1.964439	0.000354226	0.001702147	2.323932e-05	0.1404011	0.0003034779	0.000184751	0.2293301	0.222046	0.134827	0.112019	0.125663	0.162967	0.242479	0.0133319	0.098146	0.246695	0.0181421	0.133558	0.335703	-4.31759	-2.3213	-1.3996	0.308076	0.0844558
72	-8369.38	-8373.62	4.23864	0.0251029	0.00753229	0.193922	0.00683646	0.00205133	0.0528123	-3.68477	-4.88856	-1.6403	-1.30071	-0.965832	0.9657853	0.0004601445	0.0002068388	2.323932e-05	0.1404011	0.0003034779	0.000184751	0.2278368	0.222046	0.134827	0.112019	0.125663	0.162967	0.242479	0.0140591	0.111978	0.246695	0.0191316	0.15238	0.335703	-4.26449	-2.18945	-1.3996	0.308076	0.0626301
73	-8371.59	-8372.98	1.38773	0.0251029	0.00753229	0.193922	0.00683646	0.00205133	0.0528123	-3.68477	-4.88856	-1.6403	-1.30071	-1.1361	1.228842	0.0004601445	2.526592e-06	0.0006862561	0.1511028	0.0003034779	0.000184751	0.229176	0.265851	0.070038	0.0321039	0.0584211	0.447626	0.12596	0.0140591	0.107427	0.231463	0.0197987	0.151285	0.325959	-4.26449	-2.23094	-1.46333	0.342351	2.92762
74	-8368.62	-8371.66	3.04586	0.0251029	0.00753229	0.193922	0.00683646	0.00205133	0.0528123	-3.68477	-4.88856	-1.6403	-1.30071	-1.1361	1.974149	0.0007670937	3.437533e-06	5.845236e-06	0.1597717	0.0003034779	0.0002342554	0.2319826	0.119182	0.152571	0.0699354	0.127265	0.452169	0.0788785	0.0178142	0.108352	0.231463	0.0251216	0.152798	0.326409	-4.02776	-2.22237	-1.46333	0.343731	2.92762
75	-8368.6	-8370.72	2.11758	0.0251029	0.0123383	0.120621	0.0029181	0.00143428	0.0140216	-3.68477	-4.39504	-2.1151	-2.15205	-1.31081	0.784195	0.0001322697	0.003033832	2.970374e-06	0.1597717	0.0003034779	0.0002342554	0.24724	0.119182	0.152571	0.0699354	0.127265	0.452169	0.0788785	0.0176747	0.11267	0.219579	0.0238102	0.151782	0.295803	-4.03562	-2.18329	-1.51604	0.297981	1.30638
76	-8375.33	-8372.34	-2.99351	0.0251029	0.00590147	0.0996672	0.0029181	0.00068602	0.0115859	-3.68477	-5.13255	-2.30592	-2.15205	0.723555	0.784195	3.0083e-05	0.003555223	0.0005875258	0.1597717	0.001287665	0.00175932	0.24724	0.113118	0.144809	0.0663775	0.120791	0.429165	0.125739	0.0134538	0.115036	0.222637	0.018052	0.154353	0.298731	-4.3085	-2.16251	-1.50221	0.293998	0.765322
77	-8372.32	-8372.07	-0.246304	0.0695394	0.0116247	0.0589729	0.00828274	0.0013846	0.00702418	-2.66586	-4.45463	-2.83068	-2.12772	-0.521545	1.704467	3.0083e-05	0.003555223	0.0005875258	0.1440807	5.756331e-05	0.001858925	0.2423359	0.124132	0.0615445	0.0728403	0.132551	0.47095	0.137982	0.0134538	0.106752	0.222637	0.018052	0.143237	0.298731	-4.3085	-2.23725	-1.50221	0.293998	0.765322
78	-8384.7	-8379.27	-5.43044	0.0839186	0.0308556	0.191178	0.00999543	0.00367517	0.0227709	-2.47791	-3.47844	-1.65455	-2.12772	2.33281	5.743455	0.01091206	0.003555223	0.0002234636	0.1569287	0.0002178283	0.001858925	0.2423359	0.132878	0.0334912	0.0779725	0.103821	0.504133	0.147704	0.0140452	0.106752	0.220881	0.0188455	0.143237	0.296374	-4.26548	-2.23725	-1.51013	0.293998	0.538835
79	-8379.61	-8374.02	-5.58993	0.0065637	0.0308556	0.0383819	0.000967904	0.00455006	0.00565991	-5.0262	-3.47844	-3.26017	-1.91418	2.33281	5.743455	0.00522761	0.003555223	9.786186e-05	0.1493881	0.001540978	3.323168e-06	0.2590378	0.144348	0.0363821	0.084703	0.112783	0.461331	0.160453	0.0157826	0.106752	0.220881	0.0230923	0.156194	0.323182	-4.14884	-2.23725	-1.51013	0.380591	0.538835
80	-8377.2	-8372.3	-4.89996	0.0215057	0.00298642	0.167277	0.00221736	0.000307917	0.0172472	-3.83944	-5.81368	-1.7881	-2.272	0.65235	4.346857	0.00522761	7.762723e-06	0.001707827	0.1587646	0.001540978	0.0002459065	0.2392599	0.21125	0.0532444	0.123961	0.165056	0.254849	0.191639	0.0157826	0.103442	0.204419	0.0230923	0.15135	0.299096	-4.14884	-2.26875	-1.58758	0.380591	0.67513
81	-8382.91	-8374.22	-8.6875	0.0215057	0.0185966	0.167277	0.000966452	0.000835719	0.00751733	-3.83944	-3.98478	-1.7881	-3.10244	-0.833428	4.346857	0.00522761	0.001380991	0.001707827	0.1587646	0.001711975	0.007443364	0.2392599	0.125147	0.0559708	0.176023	0.173508	0.267899	0.201452	0.0136148	0.0931616	0.186916	0.0209882	0.143616	0.288146	-4.2966	-2.37342	-1.67709	0.432805	1.11041
82	-8378.47	-8373.89	-4.58819	0.0418947	0.0185966	0.0380761	0.00218822	0.000971324	0.00198877	-3.1726	-3.98478	-3.26817	-2.95207	-0.93074	1.086499	0.000883355	0.001380991	0.0009914392	0.1272152	0.001460664	0.01322119	0.2392599	0.12929	0.0578237	0.221409	0.106588	0.276768	0.208121	0.0137213	0.0825952	0.193599	0.0205689	0.123815	0.290215	-4.28881	-2.4938	-1.64197	0.404834	1.11041
83	-8380.1	-8374.91	-5.18787	0.0418947	0.0185966	0.0380761	0.00305759	0.00135723	0.0027789	-3.1726	-3.98478	-3.26817	-2.61753	0.209689	3.996388	0.001696061	0.001380991	0.001142431	0.1220308	0.0008818722	0.004644943	0.2266482	0.14993	0.139857	0.13629	0.0656109	0.170366	0.337947	0.0157254	0.0782871	0.193599	0.0235732	0.117357	0.290215	-4.15248	-2.54737	-1.64197	0.404834	1.11041
84	-8378.84	-8373.42	-5.4222	0.0106833	0.0498838	0.0380761	0.000706976	0.00330109	0.00251971	-4.53907	-2.99806	-3.26817	-2.71544	0.209689	5.870387	0.00187808	0.001380991	1.796565e-05	0.1427953	0.002915682	0.0001075997	0.2266482	0.0484419	0.110485	0.107667	0.331847	0.134587	0.266973	0.0102525	0.086126	0.183453	0.015369	0.129108	0.275006	-4.58024	-2.45194	-1.6958	0.404834	1.11041
85	-8373.96	-8375.25	1.28539	0.0322173	0.0498838	0.189996	0.0018921	0.00292964	0.0111583	-3.43525	-2.99806	-1.66075	-2.83482	0.209689	0.9351798	0.0008206013	0.0001836571	1.796565e-05	0.1297283	0.006427715	0.0001075997	0.2337653	0.0214817	0.0489948	0.0477451	0.285573	0.477816	0.11839	0.0126129	0.086126	0.191727	0.0186557	0.127388	0.283582	-4.37303	-2.45194	-1.65168	0.391428	1.80324
86	-8374.06	-8371.68	-2.37969	0.00875579	0.0110683	0.189996	0.000762047	0.000963311	0.016536	-4.73804	-4.50367	-1.66075	-2.44146	0.560899	2.422292	0.001310607	0.0002781157	1.796565e-05	0.1273471	0.005275596	0.0007118035	0.2390086	0.0222278	0.0506966	0.0146689	0.295492	0.494413	0.122502	0.0126129	0.086126	0.198629	0.0192414	0.131388	0.303015	-4.37303	-2.45194	-1.61632	0.422343	0.241765
87	-8376.21	-8373.17	-3.03839	0.0440442	0.0110683	0.110988	0.00242215	0.000608684	0.00610363	-3.12256	-4.50367	-2.19833	-2.90054	-0.528169	2.422292	0.001310607	0.0002781157	7.879723e-05	0.122028	0.001357892	0.01706037	0.2390086	0.0229757	0.0187565	0.0151625	0.305434	0.511048	0.126624	0.0126129	0.086126	0.198629	0.0187035	0.127715	0.294544	-4.37303	-2.45194	-1.61632	0.393989	0.241765
88	-8378.1	-8377.11	-0.991448	0.121144	0.0737504	0.0474651	0.00666214	0.0040558	0.00261028	-2.11078	-2.60707	-3.04776	-2.90054	-0.222878	2.422292	0.0006901588	0.0001816911	0.001526351	0.120613	4.896072e-05	0.01706037	0.2390086	0.0419596	0.0226597	0.0183177	0.146695	0.617394	0.152974	0.00874511	0.0824162	0.206084	0.012968	0.122214	0.305599	-4.73926	-2.49597	-1.57947	0.393989	0.00709642
89	-8374.57	-8375.52	0.9533	0.121144	0.0737504	0.202931	0.00666214	0.0040558	0.0111599	-2.11078	-2.60707	-1.59489	-2.90054	-0.222878	0.7331692	7.700915e-05	0.0001816911	5.04974e-05	0.1140892	0.0006949071	0.01706037	0.228742	0.0378992	0.0413217	0.0334038	0.26751	0.340906	0.278959	0.00725798	0.0824162	0.202438	0.0107627	0.122214	0.300193	-4.92565	-2.49597	-1.59732	0.393989	0.00709642
90	-8371.73	-8372.65	0.923585	0.0671014	0.0279874	0.0222476	0.00369015	0.00153913	0.00122347	-2.70155	-3.576	-3.80552	-2.90054	-0.222878	0.8782213	0.0009093907	0.001416177	5.04974e-05	0.1140892	0.0002209186	0.0005349766	0.228742	0.0319754	0.0348629	0.223245	0.225697	0.248862	0.235357	0.00873069	0.0832558	0.20439	0.0120438	0.11485	0.281952	-4.74091	-2.48584	-1.58773	0.321708	0.00709642
91	-8370.29	-8372.55	2.25396	0.0671014	0.0279874	0.0152548	0.0100588	0.00419544	0.00228676	-2.70155	-3.576	-4.18286	-1.89776	-0.222878	1.335604	8.197404e-05	0.0001119604	0.0001702638	0.1373293	0.0002209186	0.0005349766	0.2400971	0.020294	0.0221266	0.401793	0.143245	0.157947	0.254595	0.0135302	0.0864077	0.20439	0.0190367	0.121574	0.287573	-4.30283	-2.44868	-1.58773	0.341449	1.37295
92	-8371.09	-8373.06	1.96457	0.0941295	0.0279676	0.0230494	0.0146778	0.00436105	0.00359415	-2.36308	-3.57671	-3.77011	-1.85833	-0.713003	0.1673762	8.197404e-05	0.000656302	0.0001702638	0.1467276	0.0007373989	0.0005349766	0.2400971	0.030482	0.0332347	0.10148	0.215156	0.23724	0.382407	0.0107748	0.0911454	0.193588	0.0161316	0.13646	0.289832	-4.53055	-2.3953	-1.64203	0.403572	1.37295
93	-8368.69	-8371.36	2.66833	0.0941295	0.0279676	0.103515	0.00479229	0.00142388	0.00527012	-2.36308	-3.57671	-2.26804	-2.97766	-0.0796514	0.2475087	5.042769e-05	0.0003207738	5.519656e-05	0.139664	3.41268e-05	0.0003639499	0.2339859	0.0330432	0.0360272	0.025984	0.233234	0.257173	0.414538	0.0109458	0.0911454	0.176872	0.017061	0.142067	0.275688	-4.5148	-2.3953	-1.73233	0.443842	1.78089
94	-8363.38	-8370.01	6.63359	0.025335	0.0163621	0.103515	0.00328553	0.0021219	0.0134242	-3.67557	-4.11279	-2.26804	-2.04266	-0.0796514	0.2562447	0.0001754873	0.0003207738	4.397734e-05	0.139664	3.41268e-05	2.806308e-05	0.2325768	0.0330432	0.0360272	0.025984	0.233234	0.257173	0.414538	0.0116576	0.0864117	0.190501	0.0186318	0.138108	0.304469	-4.4518	-2.44863	-1.6581	0.468914	0.137144
95	-8368.95	-8369.1	0.148767	0.0355532	0.0163621	0.103515	0.00461066	0.0021219	0.0134242	-3.33672	-4.11279	-2.26804	-2.04266	-0.353021	2.070331	2.702302e-05	0.0003207738	4.397734e-05	0.1431611	0.003055183	0.003042384	0.2579842	0.0330432	0.0360272	0.025984	0.233234	0.257173	0.414538	0.015944	0.0905584	0.199426	0.0252051	0.143159	0.315262	-4.13867	-2.40176	-1.61231	0.457964	0.873023
96	-8375.31	-8371.18	-4.13607	0.00577801	0.00437676	0.103515	0.000749311	0.000567593	0.0134242	-5.1537	-5.43145	-2.26804	-2.04266	1.26871	1.367717	0.001090666	5.093105e-06	0.0007378484	0.1431611	0.003055183	0.003042384	0.2579842	0.0447763	0.0488199	0.0352106	0.601727	0.023657	0.245809	0.015944	0.0997122	0.199426	0.0239034	0.149489	0.298981	-4.13867	-2.30547	-1.61231	0.404938	0.619804
97	-8376.68	-8374.49	-2.19547	0.0801568	0.00437676	0.0219987	0.00725782	0.000396295	0.00199188	-2.52377	-5.43145	-3.81677	-2.4019	-1.11536	0.4741076	0.0007169882	5.093105e-06	0.0007378484	0.1413735	0.003055183	0.00386903	0.2579842	0.0403469	0.0439905	0.0317275	0.542202	0.12024	0.221493	0.0120083	0.0976708	0.199426	0.0176042	0.143186	0.292359	-4.42216	-2.32615	-1.61231	0.382542	0.633747
98	-8370.24	-8368.88	-1.36974	0.0454133	0.00870529	0.0270857	0.00324178	0.000621418	0.00193349	-3.09195	-4.74382	-3.60875	-2.63968	-0.671719	1.743986	0.0004992195	4.326923e-06	0.0007378484	0.1413735	0.00103461	0.00386903	0.2459129	0.0399262	0.102089	0.0313966	0.488418	0.118986	0.219183	0.0138465	0.0923702	0.201692	0.0202991	0.135415	0.295682	-4.27972	-2.38195	-1.60101	0.382542	0.633747
99	-8372.31	-8372.21	-0.0943654	0.0454133	0.009012	0.0722581	0.00767106	0.00152228	0.0122056	-3.09195	-4.7092	-2.62751	-1.77835	-0.671719	2.861285	0.0005531368	4.326923e-06	0.0007378484	0.1413735	0.002459724	0.001674647	0.2459129	0.0471386	0.120531	0.0370682	0.576647	0.14048	0.0781351	0.0113194	0.0923702	0.199375	0.0171244	0.139741	0.301622	-4.48124	-2.38195	-1.61257	0.413988	0.520453
100	-8372.5	-8373.12	0.613727	0.0454133	0.0264497	0.0722581	0.00705107	0.0041067	0.0112191	-3.09195	-3.63251	-2.62751	-1.86263	-0.671719	2.226352	0.0006533171	0.0008967591	3.037266e-05	0.1413735	0.002459724	0.002563016	0.2616733	0.0384038	0.120229	0.0927099	0.575203	0.095515	0.0779394	0.0113421	0.0923702	0.202865	0.0171587	0.139741	0.306903	-4.47924	-2.38195	-1.59521	0.413988	0.520453
101	-8371.34	-8371.49	0.149101	0.00804819	0.00952027	0.0722581	0.0017786	0.00210392	0.0159686	-4.82231	-4.65433	-2.62751	-1.50962	0.00638057	1.030943	0.0006533171	0.0008967591	3.037266e-05	0.1561054	0.0007497685	0.001391403	0.2616733	0.0572906	0.179357	0.138304	0.366289	0.142489	0.11627	0.0168335	0.0983991	0.202865	0.0254311	0.148656	0.306477	-4.08438	-2.31872	-1.59521	0.412601	0.747112
102	-8371.98	-8371.86	-0.123224	0.0160056	0.0180492	0.0722581	0.00318746	0.00359443	0.0143899	-4.13482	-4.01465	-2.62751	-1.61372	0.00638057	1.072008	0.0001895372	0.0008967591	2.043364e-05	0.1576025	0.003614026	0.006806377	0.2682278	0.0635416	0.198927	0.153395	0.406255	0.0489252	0.128956	0.0168335	0.0983991	0.214583	0.0255972	0.149626	0.326297	-4.08438	-2.31872	-1.53906	0.41911	1.52557
103	-8371.42	-8373.41	1.9835	0.0341728	0.0206179	0.172667	0.00680539	0.00410598	0.034386	-3.37633	-3.8816	-1.75639	-1.61372	0.00638057	0.8405148	0.0002635415	0.0004253335	9.84106e-06	0.161931	0.003614026	0.006097188	0.2572941	0.0631779	0.197789	0.152517	0.409654	0.0486451	0.128218	0.0168335	0.101235	0.212645	0.0255972	0.153938	0.32335	-4.08438	-2.29031	-1.54813	0.41911	1.52557
104	-8372.12	-8367.84	-4.27882	0.0322736	0.0131778	0.172667	0.00156477	0.000638918	0.00837166	-3.43351	-4.32922	-1.75639	-3.02651	0.00638057	3.170594	0.0002464999	7.843833e-05	9.910579e-06	0.1503364	0.003614026	0.006523047	0.2572941	0.0849142	0.265838	0.20499	0.206545	0.0653815	0.172331	0.0168335	0.105112	0.209189	0.0247956	0.15483	0.308135	-4.08438	-2.25273	-1.56451	0.387297	2.39872
105	-8378.96	-8371.42	-7.53777	0.00305991	0.0271604	0.172667	0.000148358	0.00131686	0.00837166	-5.78937	-3.60599	-1.75639	-3.02651	0.00638057	0.7415843	0.0003352325	0.001203665	0.0001174062	0.1532141	0.003614026	0.006523047	0.2760877	0.0849142	0.265838	0.20499	0.206545	0.0653815	0.172331	0.0197251	0.111811	0.209189	0.0291653	0.165323	0.309305	-3.92586	-2.19094	-1.56451	0.391088	2.39872
106	-8376.59	-8370.84	-5.75021	0.00305991	0.0613394	0.0673284	0.000148358	0.002974	0.00326438	-5.78937	-2.79133	-2.69817	-3.02651	0.00638057	2.518949	0.0004752207	0.001818174	0.000112031	0.1472094	0.00205842	2.430156e-05	0.2719897	0.0863755	0.270413	0.208518	0.2101	0.0665066	0.158088	0.0206487	0.106793	0.207094	0.0306249	0.158389	0.307149	-3.8801	-2.23686	-1.57458	0.394162	2.39872
107	-8374.26	-8369.79	-4.47036	0.00412987	0.055465	0.0673284	0.000184401	0.00247654	0.00300625	-5.48951	-2.892	-2.69817	-3.10889	1.01119	1.999347	0.0007912312	0.0005830304	0.000112031	0.1462037	4.354871e-05	0.01037859	0.2500718	0.0828963	0.136522	0.200119	0.364916	0.0638277	0.15172	0.0206487	0.108622	0.217457	0.0293312	0.154296	0.308895	-3.8801	-2.21988	-1.52575	0.350999	1.13081
