Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extra	log_speciation[1]	log_speciation[2]	log_speciation[3]	q_12	q_13	q_21	q_23	q_31	q_32	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	speciation[1]	speciation[2]	speciation[3]
103	-11627.38	-11623.93	-3.451463	0.0917764	0.0418349	0.476527	0.0002537353	-2.16802	-2.95697	-0.51862	2.300068	0.06900438	0.8033582	0.003824149	0.113357	0.03000105	0.186358	0.0388114	0.774831	0.114403	0.0519764	0.595342
104	-11627.52	-11623.83	-3.690182	0.0965073	0.0404031	0.476527	0.0002537353	-2.11763	-2.992	-0.51862	2.300068	0.06272921	0.8033582	0.005614587	0.1284257	0.03000105	0.158256	0.0401518	0.801592	0.120317	0.0501868	0.595342
105	-11624.28	-11620.91	-3.370805	0.0923042	0.0389111	0.491181	0.0002537353	-2.16227	-3.02987	-0.488316	2.300068	0.05185662	0.8033582	0.005614587	0.1314669	0.01733668	0.144623	0.0408022	0.814575	0.115063	0.0483217	0.613659
106	-11625.01	-11621.67	-3.338759	0.089778	0.0355685	0.468951	0.0002537353	-2.1901	-3.12031	-0.534655	2.300068	0.05732352	0.8033582	0.005614587	0.1314669	0.01451355	0.144623	0.0408022	0.814575	0.111905	0.0441434	0.585872
107	-11626.25	-11623.03	-3.227257	0.0864292	0.0377524	0.504512	0.0002537353	-2.22823	-3.06031	-0.461523	2.300068	0.04578699	0.8033582	0.005678462	0.1231211	0.01446665	0.712983	0.0136909	0.273326	0.107719	0.0468734	0.630323
108	-11625.31	-11622.3	-3.004627	0.0854986	0.0353642	0.461293	0.0002597619	-2.23915	-3.12628	-0.551141	2.212947	0.04149817	0.8033582	0.005678462	0.1231211	0.01447552	0.712983	0.0136909	0.273326	0.106549	0.0438805	0.576292
109	-11623.15	-11620.09	-3.058347	0.093793	0.0346799	0.469395	0.0002597619	-2.14629	-3.14597	-0.533721	2.212947	0.04149817	0.8116474	0.005765354	0.1231211	0.01447552	0.712983	0.0136909	0.273326	0.116917	0.0430252	0.586419
110	-11622.71	-11619.69	-3.023638	0.0990795	0.0337395	0.477124	0.0002597619	-2.09131	-3.17367	-0.51738	2.212947	0.04149817	0.8116474	0.004960339	0.1231211	0.01447552	0.712983	0.0136909	0.273326	0.123525	0.0418497	0.59608
111	-11623.42	-11620.29	-3.131788	0.0990795	0.033994	0.477124	0.0002597619	-2.09131	-3.1661	-0.51738	2.271101	0.04149817	0.8116474	0.004960339	0.1231211	0.01572132	0.712983	0.0136909	0.273326	0.123525	0.0421677	0.59608
112	-11622.77	-11619.77	-2.997344	0.0900251	0.038039	0.479936	0.0001514075	-2.18621	-3.04999	-0.511275	2.127627	0.03573889	0.8116474	0.007307771	0.1231211	0.01572132	0.712983	0.0136909	0.273326	0.112342	0.0473595	0.59973
113	-11622.34	-11619.13	-3.216943	0.0991985	0.036161	0.476323	0.0001514075	-2.08902	-3.10083	-0.518833	2.127627	0.04303062	0.8116474	0.00642775	0.1231211	0.0213241	0.712983	0.0136909	0.273326	0.123809	0.045012	0.595215
114	-11623.06	-11619.55	-3.504825	0.104891	0.0357191	0.496527	0.0003044484	-2.03459	-3.11749	-0.477588	2.127627	0.04303062	0.8116474	0.009954797	0.1231211	0.0213241	0.524204	0.0226959	0.453101	0.130734	0.0442683	0.620278
115	-11623.61	-11620.46	-3.154845	0.10267	0.0355097	0.472319	8.12708e-05	-2.05389	-3.1171	-0.52713	2.127627	0.03301572	0.7751486	0.009954797	0.1070675	0.0213241	0.524204	0.0226959	0.453101	0.128235	0.0442855	0.590297
116	-11624.18	-11621.53	-2.655268	0.0953628	0.0385374	0.459015	8.12708e-05	-2.12778	-3.03509	-0.555706	2.127627	0.03353671	0.7751486	0.003677165	0.1070675	0.02523273	0.524204	0.0226959	0.453101	0.119102	0.0480702	0.573667
117	-11622.61	-11619.74	-2.865495	0.104129	0.0351205	0.446894	8.12708e-05	-2.03977	-3.12814	-0.582472	2.056232	0.03609294	0.7751486	0.005595566	0.1070675	0.02579574	0.524204	0.0226959	0.453101	0.130059	0.043799	0.558516
118	-11622.98	-11619.48	-3.504872	0.114739	0.0317604	0.494485	8.12708e-05	-1.94266	-3.22895	-0.48126	2.237969	0.03609294	0.7751486	0.008452629	0.1070675	0.02579574	0.524204	0.0226959	0.453101	0.143322	0.039599	0.618004
119	-11620.75	-11617.23	-3.517548	0.117343	0.0307267	0.462972	8.12708e-05	-1.9202	-3.26213	-0.54712	2.237969	0.03118447	0.8383246	0.008452629	0.1070675	0.02769671	0.438149	0.0268007	0.535051	0.146577	0.0383068	0.578614
120	-11621.51	-11617.83	-3.677325	0.117368	0.0287433	0.479708	0.0001483619	-1.92056	-3.33138	-0.511744	2.245095	0.03118447	0.8383246	0.008452629	0.1070675	0.03057842	0.438149	0.0268007	0.535051	0.146525	0.0357437	0.599449
121	-11621.21	-11617.42	-3.791179	0.114001	0.0303146	0.479708	0.0001483619	-1.94971	-3.27789	-0.511744	2.245095	0.03118447	0.8383246	0.01100415	0.1041214	0.03329585	0.438149	0.0268007	0.535051	0.142315	0.0377079	0.599449
122	-11622.08	-11618.2	-3.877296	0.116693	0.0305317	0.477997	0.0001483619	-1.92633	-3.27072	-0.515318	2.245095	0.03118447	0.8746707	0.01100415	0.1041214	0.03552942	0.438149	0.0268007	0.535051	0.145681	0.0379791	0.597311
123	-11623.07	-11619.08	-3.993242	0.11512	0.0295038	0.477997	0.0001483619	-1.93993	-3.30513	-0.515318	2.245095	0.03107322	0.8160328	0.01579625	0.1041214	0.03552942	0.438149	0.0268007	0.535051	0.143715	0.0366943	0.597311
124	-11623.12	-11619.17	-3.949158	0.110089	0.0295038	0.477997	0.0001483619	-1.98467	-3.30513	-0.515318	2.245095	0.02533305	0.8160328	0.01810172	0.1041214	0.03552942	0.163311	0.0399107	0.796779	0.137425	0.0366943	0.597311
125	-11620.77	-11617.21	-3.558984	0.11876	0.0327899	0.477997	0.0001483619	-1.90876	-3.19903	-0.515318	2.245095	0.022909	0.8160328	0.01116635	0.09890315	0.03641613	0.270236	0.0660418	0.663722	0.148265	0.0408019	0.597311
126	-11621.37	-11617.94	-3.438787	0.107997	0.0357678	0.465523	0.0001483619	-2.00388	-3.11172	-0.541768	2.245095	0.022909	0.8160328	0.01174121	0.09890315	0.03395679	0.266436	0.0791758	0.654388	0.134811	0.0445244	0.581719
127	-11622.36	-11618.87	-3.497882	0.0999094	0.0357897	0.465523	0.0001483619	-2.08183	-3.1111	-0.541768	2.245095	0.02374769	0.8160328	0.01288765	0.09890315	0.03395679	0.266436	0.0791758	0.654388	0.124701	0.0445517	0.581719
128	-11624.42	-11620.82	-3.596213	0.0902347	0.0404248	0.465919	0.0005443253	-2.18825	-2.99873	-0.541768	2.245095	0.02692688	0.8204765	0.01288765	0.0981144	0.04121624	0.188005	0.350241	0.461754	0.112113	0.0498506	0.581719
129	-11626.53	-11622.84	-3.688303	0.0859979	0.0418631	0.455568	0.0005443253	-2.23664	-2.9633	-0.564263	2.373701	0.02692688	0.870048	0.01186166	0.0981144	0.03720893	0.142961	0.505914	0.351124	0.106817	0.0516484	0.568779
130	-11624.63	-11620.8	-3.830038	0.0903724	0.0395993	0.486325	0.0005443253	-2.18671	-3.01964	-0.498855	2.37698	0.02692688	0.870048	0.01186166	0.102833	0.03720893	0.190295	0.673418	0.136288	0.112285	0.0488187	0.607225
131	-11625.1	-11621.54	-3.554289	0.0898536	0.0416549	0.468054	0.0005443253	-2.19251	-2.96835	-0.537191	2.37698	0.02310681	0.8754159	0.0110466	0.102833	0.03137978	0.190295	0.673418	0.136288	0.111637	0.0513882	0.584387
132	-11625.94	-11622.31	-3.634347	0.0895605	0.0437743	0.460741	0.0002511858	-2.19251	-2.91132	-0.55232	2.37698	0.02310681	0.9044381	0.0110466	0.102833	0.03678533	0.190295	0.673418	0.136288	0.111637	0.0544039	0.575613
133	-11625.63	-11621.87	-3.76373	0.0776644	0.0462722	0.483077	0.0002511858	-2.33545	-2.85551	-0.504955	2.37698	0.02310681	0.9044381	0.01287788	0.102833	0.03772576	0.190295	0.673418	0.136288	0.0967665	0.0575262	0.603533
134	-11626.39	-11622.71	-3.683735	0.0798962	0.0480701	0.479703	0.0001884063	-2.30624	-2.81588	-0.511838	2.37698	0.02310681	0.9044381	0.01169895	0.102833	0.03772576	0.190295	0.673418	0.136288	0.0996348	0.0598521	0.599393
135	-11625.37	-11621.66	-3.702978	0.0871275	0.0434615	0.492457	0.0001884063	-2.2194	-2.91708	-0.485588	2.37698	0.02267158	0.8655155	0.01471507	0.1023909	0.03117015	0.190295	0.673418	0.136288	0.108674	0.0540914	0.615335
136	-11626.84	-11623.04	-3.800921	0.0904187	0.0433048	0.496023	0.0001884063	-2.18225	-2.92071	-0.478369	2.37698	0.02681424	0.8655155	0.01471507	0.1023909	0.03117015	0.190295	0.673418	0.136288	0.112788	0.0538955	0.619794
137	-11626.4	-11622.75	-3.647226	0.100197	0.0439394	0.501574	0.0001884063	-2.07936	-2.9061	-0.467236	2.37698	0.02976708	0.8655155	0.009000765	0.102638	0.03314364	0.275938	0.526437	0.197625	0.12501	0.0546888	0.626732
138	-11627.11	-11623.35	-3.757883	0.107825	0.0414361	0.496575	0.0001884063	-2.00585	-2.96502	-0.477257	2.37698	0.02976708	0.7923435	0.01080001	0.102638	0.04052721	0.630106	0.268935	0.100958	0.134546	0.0515597	0.620483
139	-11625.32	-11621.58	-3.741245	0.113166	0.0391926	0.479852	0.0001884063	-1.95742	-3.02094	-0.511526	2.37698	0.02976708	0.7923435	0.01080001	0.1000976	0.04052721	0.630106	0.268935	0.100958	0.141222	0.0487552	0.59958
140	-11624.96	-11621.28	-3.683301	0.09955	0.0374857	0.480476	0.0008123514	-2.09215	-3.08256	-0.511526	2.260798	0.02976708	0.7923435	0.01156823	0.1000976	0.04218185	0.630106	0.268935	0.100958	0.123422	0.0458417	0.59958
141	-11623.9	-11620.13	-3.767355	0.120489	0.0344716	0.480222	0.0005587879	-1.8977	-3.16082	-0.511526	2.260798	0.03526914	0.7923435	0.009808359	0.1000976	0.04218185	0.630106	0.268935	0.100958	0.149913	0.042391	0.59958
142	-11623.99	-11620.08	-3.903488	0.10797	0.033898	0.485655	0.0005587879	-2.00794	-3.17788	-0.500264	2.260798	0.03526914	0.7923435	0.01258288	0.1000976	0.04218185	0.185773	0.611176	0.203051	0.134265	0.041674	0.606371
143	-11625.73	-11621.75	-3.98046	0.105218	0.0307745	0.485901	0.0007761527	-2.03598	-3.28347	-0.500206	2.260798	0.03526914	0.7912262	0.01258288	0.1000976	0.04218185	0.314791	0.341139	0.34407	0.130552	0.0374979	0.606406
144	-11624.6	-11620.45	-4.149603	0.102186	0.0307391	0.494944	0.0003114845	-2.06087	-3.26926	-0.480796	2.260798	0.03526914	0.8358604	0.01321404	0.1071106	0.04390746	0.270212	0.434444	0.295344	0.127343	0.0380345	0.618291
145	-11624.44	-11620.45	-3.99071	0.115045	0.035131	0.500104	0.0001140107	-1.94028	-3.12878	-0.470024	2.260798	0.02202238	0.8358604	0.02119033	0.1071106	0.03809965	0.270212	0.434444	0.295344	0.143663	0.0437713	0.624987
146	-11622.75	-11618.83	-3.917486	0.115425	0.0350652	0.496537	0.0002229454	-1.93792	-3.13378	-0.477403	2.260798	0.02202238	0.8358604	0.01858435	0.1071106	0.03809965	0.186552	0.609545	0.203903	0.144003	0.0435528	0.620393
147	-11622	-11617.92	-4.07182	0.115425	0.0310636	0.497347	0.0002229454	-1.93792	-3.25578	-0.475772	2.355117	0.0189605	0.8358604	0.01858435	0.1115375	0.03809965	0.0463581	0.151472	0.80217	0.144003	0.0385508	0.621405
148	-11622.99	-11618.88	-4.116109	0.119654	0.0308412	0.508428	0.0003679443	-1.90309	-3.26776	-0.454013	2.355117	0.01855473	0.8358604	0.01904562	0.1115375	0.03809965	0.0463581	0.151472	0.80217	0.149107	0.0380915	0.635074
149	-11624.79	-11621.52	-3.270685	0.121944	0.0343825	0.466818	0.0003679443	-1.88407	-3.15782	-0.539462	2.146653	0.007541146	0.8358604	0.02110935	0.1115375	0.03809965	0.289128	0.465999	0.244873	0.15197	0.0425181	0.583062
150	-11624.77	-11621.45	-3.313942	0.132412	0.030421	0.486704	0.000942181	-1.80583	-3.30094	-0.498894	2.146653	0.004690968	0.8358604	0.02583665	0.1115375	0.03809965	0.289128	0.465999	0.244873	0.164337	0.0368485	0.607202
151	-11619.99	-11616.67	-3.322282	0.12191	0.0277427	0.485855	9.291245e-05	-1.88209	-3.365	-0.498894	2.146653	0.005392308	0.8358604	0.02515479	0.1115375	0.03263152	0.289128	0.465999	0.244873	0.152271	0.0345622	0.607202
152	-11621.24	-11618.2	-3.039675	0.12136	0.0298672	0.505109	0.0003552039	-1.88879	-3.29981	-0.460541	2.146653	0.00307565	0.8358604	0.02515479	0.1103107	0.03364427	0.289128	0.465999	0.244873	0.151255	0.03689	0.630942
153	-11621.5	-11618.35	-3.157177	0.116456	0.0290152	0.505109	0.0003552039	-1.93016	-3.32911	-0.460541	2.146653	0.003965669	0.8358604	0.02515479	0.1103107	0.03197676	0.592405	0.267192	0.140403	0.145126	0.0358251	0.630942
154	-11621.5	-11618.37	-3.129548	0.127978	0.0306194	0.464969	0.0003552039	-1.83553	-3.27465	-0.543406	2.146653	0.005617653	0.7875052	0.02515479	0.1103107	0.03197676	0.289895	0.416198	0.293908	0.159529	0.0378302	0.580767
155	-11619.17	-11615.75	-3.415265	0.126505	0.024431	0.48684	0.0003552039	-1.84714	-3.50341	-0.497405	2.146653	0.005617653	0.7875052	0.02474395	0.1103107	0.03445003	0.289895	0.416198	0.293908	0.157688	0.0300947	0.608106
156	-11618.59	-11615.4	-3.188584	0.128976	0.0231959	0.486865	0.0003801519	-1.82793	-3.55716	-0.497405	2.146653	0.003196252	0.7875052	0.02474395	0.1103107	0.03445003	0.289895	0.416198	0.293908	0.160745	0.0285197	0.608106
157	-11617.9	-11615.07	-2.824412	0.133821	0.0215551	0.486865	0.0003801519	-1.79095	-3.63179	-0.497405	2.146653	0.00131965	0.7875052	0.02442742	0.1103107	0.03445003	0.243194	0.349151	0.407655	0.166801	0.0264687	0.608106
158	-11618.09	-11615.13	-2.965071	0.14268	0.0196175	0.474906	0.0003801519	-1.72667	-3.72776	-0.522295	2.146653	0.001409052	0.7875052	0.02442742	0.1103107	0.03533065	0.243194	0.349151	0.407655	0.177875	0.0240467	0.593157
159	-11620.02	-11617.08	-2.937538	0.150713	0.0202175	0.480674	0.001392032	-1.67852	-3.7494	-0.512323	2.140851	0.001709542	0.7875052	0.02442742	0.117315	0.02378407	0.243194	0.349151	0.407655	0.186651	0.0235319	0.599103
160	-11617.58	-11614.89	-2.680612	0.133301	0.0178116	0.467039	9.076716e-05	-1.79268	-3.80987	-0.538393	2.140851	0.001180422	0.7875052	0.02442742	0.117315	0.02067386	0.195366	0.477152	0.327482	0.166513	0.022151	0.583686
161	-11616.7	-11613.73	-2.973284	0.154061	0.018634	0.467039	9.076716e-05	-1.64785	-3.76451	-0.538393	2.106778	0.002329758	0.7875052	0.02442742	0.117315	0.02067386	0.285575	0.697473	0.0169528	0.192462	0.023179	0.583686
162	-11615.34	-11612.97	-2.365502	0.150002	0.0224447	0.467537	0.000588743	-1.6779	-3.60014	-0.538393	2.06389	0.002329758	0.7327835	0.01878494	0.117315	0.01589376	0.285575	0.697473	0.0169528	0.186767	0.02732	0.583686
163	-11616.22	-11613.6	-2.615959	0.16715	0.0203824	0.477866	0.000588743	-1.56925	-3.69925	-0.516513	2.06389	0.002329758	0.7448167	0.01878494	0.117315	0.01767961	0.285575	0.697473	0.0169528	0.208201	0.0247421	0.596597
164	-11616.36	-11613.62	-2.743588	0.162922	0.0201843	0.47729	1.192468e-05	-1.59142	-3.6803	-0.516513	2.06389	0.004372363	0.7071486	0.01565182	0.117315	0.01767961	0.838688	0.117068	0.0442439	0.203637	0.0252155	0.596597
165	-11616.75	-11613.75	-3.006656	0.169675	0.0188694	0.457065	1.192468e-05	-1.5508	-3.7477	-0.559812	2.06389	0.005465532	0.7718172	0.01565182	0.117315	0.01767961	0.838688	0.117068	0.0442439	0.212079	0.0235718	0.571316
166	-11615.11	-11612	-3.117595	0.169675	0.0173128	0.473848	1.192468e-05	-1.5508	-3.83386	-0.52375	2.106828	0.006615718	0.7718172	0.01541608	0.117315	0.012588	0.838688	0.117068	0.0442439	0.212079	0.021626	0.592295
167	-11616.38	-11613.56	-2.821719	0.183848	0.0181258	0.446744	1.192468e-05	-1.47057	-3.78793	-0.582653	2.145739	0.006344022	0.7718172	0.01541608	0.117315	0.007905136	0.838688	0.117068	0.0442439	0.229796	0.0226423	0.558415
168	-11615.19	-11612.32	-2.870106	0.18491	0.0162305	0.46034	1.192468e-05	-1.4648	-3.89846	-0.552673	2.145739	0.006090965	0.7718172	0.01390123	0.117315	0.007168546	0.838688	0.117068	0.0442439	0.231123	0.0202732	0.575409
169	-11617.57	-11614.89	-2.676812	0.177532	0.0193832	0.460947	0.0006194882	-1.50896	-3.75268	-0.552673	2.145739	0.007155236	0.7245401	0.01390123	0.117315	0.007168546	0.838688	0.117068	0.0442439	0.221141	0.0234547	0.575409
170	-11618.47	-11616.35	-2.117913	0.167012	0.0186893	0.470675	0.000322178	-1.56848	-3.77405	-0.531129	2.145739	0.003351853	0.7372805	0.01891914	0.117315	0.003384565	0.838688	0.117068	0.0442439	0.208362	0.022959	0.587941
171	-11617.57	-11615.72	-1.847713	0.177291	0.0191835	0.471296	0.0009438149	-1.51216	-3.78101	-0.531129	2.145739	0.002358168	0.7372805	0.01533039	0.117315	0.003257375	0.545172	0.426068	0.0287598	0.220433	0.0227996	0.587941
172	-11619.65	-11617.59	-2.064406	0.154699	0.0186182	0.471222	0.0008691362	-1.64876	-3.80828	-0.531129	2.145739	0.003786838	0.7976403	0.01722548	0.1175531	0.002385467	0.545172	0.426068	0.0287598	0.192287	0.0221863	0.587941
173	-11615.41	-11613.61	-1.800402	0.165891	0.0179821	0.457165	0.0002865177	-1.57501	-3.8113	-0.560195	2.145739	0.002390628	0.7976403	0.01285608	0.1175531	0.003027348	0.545172	0.426068	0.0287598	0.207006	0.0221195	0.571098
174	-11614.72	-11612.49	-2.229033	0.18041	0.015788	0.461532	2.810772e-05	-1.48953	-3.92715	-0.550121	2.145739	0.004496823	0.7976403	0.01285608	0.1192289	0.002522624	0.545172	0.426068	0.0287598	0.225478	0.0196998	0.57688
175	-11615.1	-11612.97	-2.127101	0.175944	0.0166652	0.461532	2.810772e-05	-1.5146	-3.87298	-0.550121	2.282555	0.002261166	0.7976403	0.01285608	0.1192289	0.003442804	0.545172	0.426068	0.0287598	0.219895	0.0207963	0.57688
176	-11614.39	-11612.49	-1.899531	0.17515	0.0167485	0.478057	2.810772e-05	-1.51913	-3.86799	-0.514941	2.129394	0.002314329	0.7976403	0.01562726	0.1208275	0.002343795	0.545172	0.426068	0.0287598	0.218903	0.0209004	0.597536
177	-11613.09	-11611.65	-1.441508	0.177754	0.0157277	0.442235	2.810772e-05	-1.50437	-3.93098	-0.592835	2.129394	0.002314329	0.7433379	0.01562726	0.1208275	0.001135694	0.734206	0.227062	0.0387321	0.222157	0.0196245	0.552758
178	-11615.01	-11613.61	-1.396978	0.18261	0.0189882	0.455734	0.0004009866	-1.47946	-3.76214	-0.563582	1.973454	0.003824955	0.7433379	0.01327034	0.1208275	0.001500962	0.734206	0.227062	0.0387321	0.227762	0.023234	0.569167
179	-11618.11	-11616.42	-1.691992	0.172831	0.0216755	0.475548	0.0009985217	-1.53809	-3.65559	-0.522246	1.973454	0.008309686	0.7433379	0.01327097	0.1208275	0.001500962	0.734206	0.227062	0.0387321	0.214791	0.0258462	0.593187
180	-11616.36	-11614.15	-2.209662	0.165467	0.018972	0.466726	0.0009985217	-1.58189	-3.79572	-0.54101	1.973454	0.008309686	0.7079272	0.01344607	0.1208275	0.003705494	0.734206	0.227062	0.0387321	0.205586	0.0224668	0.58216
181	-11616.77	-11614.51	-2.26014	0.173775	0.0174187	0.426509	0.0002556392	-1.52832	-3.84185	-0.629577	1.973454	0.01205787	0.7079272	0.01072555	0.1208275	0.003705494	0.621933	0.322974	0.0550928	0.216899	0.0214538	0.532817
182	-11616.08	-11614.28	-1.797851	0.187446	0.0174187	0.459505	0.0002556392	-1.45248	-3.84185	-0.555017	1.791201	0.01158934	0.6814487	0.008834126	0.1197666	0.002572102	0.782046	0.176208	0.0417463	0.233989	0.0214538	0.574062
183	-11618.26	-11616.36	-1.903454	0.186551	0.0200247	0.459652	0.0004021409	-1.45806	-3.70793	-0.555017	1.791201	0.01382766	0.6814487	0.007915769	0.1197666	0.004058371	0.782046	0.176208	0.0417463	0.232686	0.0245282	0.574062
184	-11617.87	-11615.67	-2.193255	0.199984	0.0184517	0.462714	0.0004021409	-1.38838	-3.79149	-0.548372	2.01976	0.01116789	0.6814487	0.01005509	0.1197666	0.002999497	0.509265	0.114746	0.375989	0.249478	0.022562	0.57789
185	-11616.1	-11613.85	-2.24706	0.191086	0.0185477	0.46287	0.0004021409	-1.43399	-3.78619	-0.548035	1.8765	0.01234885	0.6814487	0.01054238	0.1197666	0.004366105	0.509265	0.114746	0.375989	0.238355	0.0226819	0.578085
186	-11614.69	-11612.08	-2.616971	0.16382	0.0159196	0.462576	0.0001080158	-1.5865	-3.92387	-0.548035	1.951185	0.01234885	0.6814487	0.01316574	0.1197666	0.004982807	0.353591	0.151146	0.495263	0.20464	0.0197645	0.578085
187	-11614.37	-11611.69	-2.681537	0.165052	0.0165418	0.462576	0.0001080158	-1.57901	-3.88527	-0.548035	1.951185	0.0214194	0.6814487	0.01316574	0.1305068	0.003168683	0.353591	0.151146	0.495263	0.20618	0.0205422	0.578085
188	-11614.3	-11612.21	-2.092003	0.164947	0.0164371	0.458068	3.382302e-06	-1.57901	-3.88527	-0.557601	1.951185	0.0214194	0.6814487	0.009305511	0.1305068	0.001426407	0.435868	0.186317	0.377815	0.20618	0.0205422	0.572581
189	-11612.96	-11610.71	-2.247907	0.165036	0.0177356	0.472519	9.169487e-05	-1.57901	-3.81422	-0.526727	1.951185	0.01704914	0.6814487	0.01367643	0.1305068	0.001839561	0.435868	0.186317	0.377815	0.20618	0.0220549	0.590534
190	-11614.51	-11612.58	-1.925018	0.160521	0.0189152	0.472519	9.169487e-05	-1.60676	-3.74951	-0.526727	1.951185	0.01704914	0.6406392	0.01367643	0.1305068	0.001326643	0.416699	0.178123	0.405179	0.200536	0.0235294	0.590534
191	-11613.55	-11611.79	-1.75285	0.16734	0.0189069	0.457902	8.344633e-05	-1.56508	-3.74951	-0.558139	1.951185	0.01334324	0.6406392	0.01367643	0.1305068	0.001258382	0.416699	0.178123	0.405179	0.209071	0.0235294	0.572273
192	-11613.17	-11611.78	-1.393131	0.170226	0.0189069	0.457902	8.344633e-05	-1.54797	-3.74951	-0.558139	1.628902	0.01459298	0.6406392	0.01367643	0.1282283	0.001284581	0.416699	0.178123	0.405179	0.212678	0.0235294	0.572273
193	-11613.2	-11611.71	-1.491307	0.160135	0.0166495	0.443689	8.344633e-05	-1.60912	-3.87726	-0.589675	1.628902	0.009779978	0.6406392	0.01255217	0.1282283	0.002145091	0.0871106	0.278769	0.63412	0.200065	0.0207075	0.554507
194	-11612.51	-11611.15	-1.357212	0.156013	0.0171265	0.443689	8.344633e-05	-1.63521	-3.84887	-0.589675	1.628902	0.004971549	0.6406392	0.01522813	0.1282283	0.002919549	0.0627301	0.200747	0.736523	0.194912	0.0213038	0.554507
195	-11610.44	-11609.81	-0.6329034	0.171525	0.0195748	0.443686	8.008302e-05	-1.54035	-3.71447	-0.589675	1.628104	0.005316535	0.5175746	0.01522813	0.1282283	0.001289914	0.0627301	0.200747	0.736523	0.214307	0.0243684	0.554507
196	-11609.22	-11608.18	-1.03332	0.171518	0.0202537	0.442918	8.008302e-05	-1.54039	-3.68024	-0.591408	1.628104	0.00779395	0.5687237	0.0160492	0.1282283	0.001642829	0.0627301	0.200747	0.736523	0.214298	0.025217	0.553547
197	-11608.35	-11608.02	-0.3251343	0.154683	0.0228162	0.442918	8.008302e-05	-1.64375	-3.56066	-0.591408	1.628104	0.006369958	0.5819166	0.0160492	0.1314392	0.0006339131	0.0627301	0.200747	0.736523	0.193254	0.0284201	0.553547
198	-11607.71	-11607.77	0.06246063	0.154833	0.0230812	0.456621	8.008302e-05	-1.64278	-3.54907	-0.560934	1.628104	0.002378992	0.5819166	0.01559339	0.1314392	0.0007738396	0.575074	0.0910118	0.333914	0.193442	0.0287515	0.570676
199	-11611.17	-11610.97	-0.1977223	0.158809	0.0221924	0.495889	0.0006377393	-1.62093	-3.61402	-0.479546	1.628104	0.002378992	0.5819166	0.02243373	0.1314392	0.0006318338	0.575074	0.0910118	0.333914	0.197714	0.0269433	0.619064
200	-11607.98	-11608.03	0.04676889	0.16275	0.021892	0.483795	0.0003372965	-1.59447	-3.61402	-0.503647	1.628104	0.002655078	0.5819166	0.01923587	0.1314392	0.0004232074	0.575074	0.0910118	0.333914	0.203016	0.0269433	0.604323
201	-11612.62	-11612.62	-0.004253184	0.176253	0.0243875	0.48448	0.001021836	-1.51851	-3.53334	-0.503647	1.628104	0.00324942	0.5819166	0.01912445	0.1314392	0.0004232074	0.310946	0.132079	0.556975	0.219039	0.0292071	0.604323
202	-11608.15	-11608.13	-0.0254753	0.170226	0.0224164	0.446907	6.563916e-06	-1.54752	-3.57511	-0.582277	1.628104	0.00324942	0.5819166	0.0184641	0.1314392	0.0005218743	0.310946	0.132079	0.556975	0.212775	0.0280123	0.558625
203	-11607.3	-11607.14	-0.1632279	0.1572	0.0239379	0.45606	6.563916e-06	-1.62713	-3.50942	-0.562001	1.628104	0.004715284	0.5731755	0.0184641	0.1314392	0.0005674296	0.310946	0.132079	0.556975	0.196492	0.0299142	0.570067
204	-11606.3	-11606.73	0.4347927	0.14919	0.023883	0.454498	6.563916e-06	-1.67944	-3.51172	-0.565433	1.628104	0.003262459	0.5731755	0.0184641	0.1314392	0.0002596635	0.371224	0.157683	0.471093	0.186479	0.0298455	0.568114
